Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
WI,OR,F07,T11,0.01,0.00,0.00
IL,NE,F07,T14,0.31,0.06,0.01
TX,AL,F02,T04,1.75,5.84,2.02
MN,NH,F04,T04,16.89,97.52,74.18
MN,ND,F04,T05,158.21,227.88,30.60
NH,GA,F05,T14,0.00,0.00,0.00
OR,NV,F05,T04,14.96,5.54,1.55
AR,TN,F02,T04,6.54,11.94,0.75
TN,TN,F09,T05,643.92,22.38,1.30
NE,AZ,F07,T06,153.19,656.26,561.44
WA,CO,F03,T04,53.92,17.35,10.64
ID,NE,F04,T04,1.33,29.40,13.60
HI,HI,F07,T00,214.05,217.97,21.00
SD,ND,F02,T04,2.17,16.87,1.67
ND,MD,F07,T06,9.87,57.63,44.03
TN,NJ,F03,T04,8.91,9.16,4.05
NE,ID,F02,T06,154.31,1353.62,693.79
RI,FL,F05,T14,0.01,0.00,0.00
NC,WA,F03,T04,2.74,0.74,1.15
VA,NV,F07,T04,0.89,0.26,0.31
MN,NY,F04,T14,1.43,0.61,0.39
WI,NH,F07,T14,0.54,0.53,0.29
MD,LA,F07,T14,0.01,0.00,0.00
CT,OH,F07,T04,8.46,14.62,4.06
CA,OR,F03,T14,8.72,1.37,0.50
CA,AK,F07,T04,0.31,4.67,3.11
MA,MN,F05,T14,0.21,0.03,0.02
MT,GA,F06,T04,34.78,91.96,94.23
TN,MS,F03,T05,22.77,24.51,2.77
UT,NC,F07,T04,78.26,7.06,7.41
GA,VA,F04,T04,10.25,9.79,1.76
VA,DE,F00,T00,0.07,0.01,0.00
FL,TX,F08,T04,74.13,33.69,18.24
AZ,WA,F06,T04,27.27,26.56,17.90
OH,PA,F07,T06,65.37,333.47,82.70
CA,MN,F07,T14,23.85,1.88,1.79
MI,GA,F08,T04,1.54,2.01,1.01
CA,CT,F08,T04,190.36,88.38,130.82
PA,WV,F03,T04,3.06,2.02,0.36
FL,MO,F03,T04,113.99,213.98,117.25
ID,GA,F00,T00,11.39,53.85,69.61
ND,CA,F03,T06,0.93,2.67,3.55
IL,OK,F03,T14,0.67,0.00,0.00
ME,PA,F07,T14,1.66,0.13,0.03
MO,NC,F06,T04,9.17,14.65,7.13
MN,CT,F08,T04,12.12,5.40,3.67
GA,VA,F07,T04,78.12,98.35,25.30
NY,NH,F06,T04,534.68,382.84,80.63
SD,OR,F07,T00,35.47,63.22,60.18
NC,NY,F03,T04,37.14,23.06,7.38
IL,LA,F04,T00,7.05,58.16,28.91
OH,IA,F05,T04,9.62,5.69,1.47
CO,MT,F06,T04,1.86,5.97,2.09
GA,NC,F03,T14,1.34,0.16,0.04
UT,VA,F03,T04,8.65,0.77,0.78
IA,OR,F07,T00,52.50,82.46,74.09
MT,CO,F06,T00,24.20,119.49,58.19
KY,MI,F06,T05,6.18,6.70,1.44
KY,MO,F09,T14,0.97,0.09,0.02
CA,KS,F07,T04,367.79,513.25,451.28
WV,TN,F09,T04,1.50,0.26,0.08
CO,ND,F02,T06,153.00,503.12,322.75
MN,AZ,F06,T04,11.90,13.96,12.56
WI,MD,F07,T11,0.02,0.01,0.00
DE,SC,F08,T04,1.74,1.68,0.53
PA,NV,F06,T04,17.44,3.46,4.39
WI,NY,F07,T04,653.19,438.22,208.38
KY,TX,F06,T04,158.79,154.37,74.20
OR,OR,F05,T04,64.89,37.54,1.69
TN,LA,F08,T04,2.67,0.49,0.13
KY,AL,F09,T04,9.38,0.71,0.12
KY,WY,F05,T04,2.06,2.51,1.47
MN,RI,F08,T04,7.41,3.35,2.38
GA,GA,F03,T14,1.41,0.21,0.02
NJ,PA,F03,T05,219.88,257.11,10.87
IA,MO,F07,T00,84.14,525.86,145.93
RI,PA,F05,T05,3.29,0.39,0.05
ND,FL,F04,T04,5.28,19.23,16.66
MO,NH,F04,T04,0.08,0.05,0.04
NH,NH,F05,T04,12.44,3.52,0.01
SD,ND,F03,T14,0.42,0.05,0.01
MI,CA,F05,T14,0.76,0.07,0.09
OR,NV,F08,T04,1.38,2.37,1.19
IN,TX,F04,T06,146.84,2277.16,1251.82
SC,VA,F04,T04,8.24,26.93,4.72
KS,NM,F06,T00,5.65,28.07,10.17
CA,MD,F06,T06,6.21,14.88,22.44
TX,CA,F04,T06,79.59,67.94,53.33
NC,LA,F06,T14,0.19,0.01,0.00
CA,NJ,F08,T14,2.92,0.35,0.51
CT,NY,F07,T14,0.64,0.26,0.01
GA,LA,F07,T04,334.48,614.42,164.87
OH,VA,F00,T00,69.60,128.98,45.39
MN,IN,F03,T04,6.03,7.03,2.82
PA,IA,F07,T04,86.54,124.94,60.54
NC,NC,F05,T04,778.34,811.61,36.57
OH,OR,F06,T00,3.65,15.65,19.76
MO,AR,F07,T06,14.59,76.97,14.05
MN,LA,F04,T06,0.12,6.09,4.33
VA,CO,F05,T04,27.08,0.98,0.83
OK,OK,F04,T04,502.14,3137.15,53.87
OH,VA,F07,T14,0.80,0.15,0.04
OK,MI,F04,T04,5.78,4.80,2.09
IL,CO,F05,T04,201.46,56.76,25.78
PA,WV,F07,T05,67.11,179.39,11.43
CT,TX,F09,T04,0.07,0.01,0.01
IA,MN,F04,T05,176.30,897.27,57.19
NJ,DE,F07,T05,185.18,265.10,12.82
TX,MI,F06,T14,0.01,0.00,0.00
OH,LA,F03,T101,34.06,139.63,91.72
MA,NY,F03,T05,56.36,11.95,1.35
AL,AR,F00,T00,0.01,0.00,0.00
MD,CA,F08,T04,10.86,15.21,20.25
WI,UT,F07,T06,5.23,13.72,10.79
NE,SD,F09,T04,1.20,0.14,0.03
KS,CO,F07,T05,0.02,0.16,0.01
IL,VA,F06,T00,6.46,7.13,2.88
AZ,NM,F05,T04,1.09,0.28,0.06
NC,WI,F06,T04,11.95,11.46,5.76
WV,SC,F07,T04,3.17,3.81,0.88
MS,KS,F03,T04,0.44,0.17,0.07
NJ,MO,F07,T14,9.81,0.52,0.28
NY,NY,F09,T14,0.21,0.01,0.00
AL,FL,F05,T04,323.92,306.76,78.83
LA,PA,F04,T04,6.31,8.78,5.34
CO,SD,F03,T05,2.36,1.53,0.31
MT,OR,F08,T04,1.66,2.34,0.64
GA,KY,F03,T06,14.21,14.21,4.42
KS,UT,F04,T04,30.42,90.34,57.35
ME,VT,F07,T14,0.50,0.04,0.00
OH,IL,F04,T05,4.24,15.92,2.56
VA,DC,F07,T05,64.64,32.99,0.33
MI,MA,F03,T04,17.70,3.06,1.46
WI,WY,F04,T14,0.22,0.03,0.01
OH,NC,F07,T00,23.57,100.90,29.92
IA,KS,F02,T04,0.96,9.24,1.36
IL,MA,F00,T00,3.00,13.26,7.04
NY,NY,F04,T05,816.05,2382.46,50.55
NE,KS,F04,T05,42.84,301.31,30.86
IN,IL,F02,T06,18.40,161.86,23.39
IN,OH,F07,T04,477.58,1858.93,179.37
IN,SD,F07,T04,0.70,0.53,0.20
MD,WV,F09,T05,3.24,0.04,0.00
ID,WI,F07,T04,363.33,397.48,296.02
OK,OK,F05,T04,905.14,512.76,37.19
OH,MN,F00,T00,0.24,0.21,0.07
NC,OH,F08,T04,0.78,0.51,0.16
MA,NY,F06,T04,53.41,35.85,6.83
ME,WA,F03,T14,0.53,0.01,0.01
IN,GA,F06,T06,0.51,1.23,0.49
MN,SC,F07,T14,0.01,0.00,0.00
IA,OR,F08,T14,0.00,0.00,0.00
TX,PA,F00,T00,40.81,107.08,98.50
NE,WY,F05,T05,11.15,3.21,0.80
CA,IN,F03,T04,146.25,203.33,224.65
ME,AL,F06,T04,0.92,0.41,0.29
WY,WY,F08,T05,59.50,82.44,2.80
KS,CA,F04,T14,3.18,0.36,0.30
IL,IL,F03,T14,38.47,1.18,0.04
CA,HI,F00,T00,187.53,322.61,435.04
IA,IL,F07,T06,1203.98,3274.91,602.55
ND,IA,F03,T04,4.07,21.60,6.39
OH,NY,F04,T05,21.92,50.44,10.82
CT,MO,F07,T04,11.60,6.01,3.98
FL,FL,F00,T00,59.92,74.97,7.54
WY,WA,F02,T06,2.68,18.35,9.83
MI,AZ,F07,T04,62.75,27.58,26.87
UT,FL,F05,T04,8.06,12.60,14.97
NY,CO,F08,T00,5.82,6.87,5.90
VA,LA,F05,T04,0.34,0.05,0.02
MO,WA,F09,T14,0.19,0.01,0.01
WA,AZ,F08,T04,3.21,1.38,0.91
NY,RI,F06,T05,14.53,10.73,1.09
NH,AZ,F07,T14,0.08,0.02,0.02
MI,PA,F03,T14,4.84,0.78,0.18
NV,AZ,F03,T04,0.69,5.74,3.01
NC,IA,F09,T04,54.05,2.46,1.38
OR,CA,F03,T04,250.12,194.43,76.97
SD,OK,F05,T04,14.12,16.80,6.95
TN,FL,F00,T00,0.27,0.06,0.03
VA,RI,F06,T04,11.48,3.42,1.13
WI,NC,F08,T04,0.19,0.69,0.38
AR,ID,F07,T04,5.67,2.10,1.62
IN,MI,F04,T04,78.86,388.77,35.78
UT,UT,F08,T05,287.10,422.64,4.46
CA,NY,F00,T00,34.19,27.65,38.26
KS,VA,F05,T14,0.99,0.15,0.08
VT,MA,F06,T05,5.83,9.72,0.93
TX,OH,F07,T06,20.30,35.14,25.02
PA,WI,F07,T06,10.73,7.97,4.00
MI,GA,F05,T14,0.15,0.02,0.01
NC,NH,F09,T04,12.67,1.61,0.75
ND,IN,F06,T06,1.88,11.86,4.62
TN,VA,F03,T04,36.25,52.35,13.10
IL,GA,F06,T04,266.17,303.63,117.58
IN,AR,F06,T04,55.10,76.34,25.00
AL,NV,F05,T04,0.58,0.14,0.13
MO,TX,F07,T06,75.02,416.31,143.89
MA,WI,F07,T14,0.12,0.05,0.03
IN,MO,F07,T05,22.76,21.32,3.11
RI,RI,F06,T05,93.17,65.45,0.28
GA,NJ,F07,T14,0.56,0.03,0.01
HI,NY,F07,T11,0.03,0.00,0.00
CA,KY,F07,T04,312.69,327.31,376.05
VA,KY,F04,T05,0.97,1.83,0.36
GA,MN,F03,T04,9.35,11.75,7.30
DE,CT,F07,T04,9.71,8.95,1.13
MD,NY,F03,T04,4.55,12.54,1.67
VA,PA,F07,T05,149.06,123.36,17.52
CT,NY,F02,T05,3.79,1.78,0.30
KY,OR,F08,T04,12.15,18.80,21.90
KY,MT,F03,T14,3.43,0.16,0.14
IN,MD,F07,T06,40.08,366.56,140.28
KS,FL,F06,T04,28.77,33.14,21.35
NC,SC,F05,T04,26.02,22.31,1.90
OK,CO,F07,T04,1.40,2.43,0.79
VA,WA,F05,T04,13.46,2.03,2.93
ME,CA,F04,T04,1.66,0.08,0.12
MO,MS,F09,T04,0.59,0.03,0.01
MO,FL,F08,T14,0.02,0.01,0.00
VA,LA,F02,T04,32.75,75.27,41.69
MT,NM,F07,T14,0.01,0.00,0.00
MO,VA,F08,T04,1.10,0.50,0.29
OR,OR,F02,T05,15.21,63.67,2.45
VT,VT,F07,T14,1.48,0.15,0.00
GA,TX,F00,T00,113.32,171.00,79.98
MT,NE,F01,T04,1.78,1.23,0.43
NH,UT,F07,T14,0.12,0.02,0.02
IA,AR,F08,T06,12.17,36.67,16.35
WI,ND,F04,T05,9.71,97.09,13.30
GA,MD,F08,T14,10.31,1.99,0.68
NY,FL,F08,T14,0.86,0.30,0.20
MD,WV,F03,T14,1.24,0.10,0.01
LA,CO,F06,T06,24.36,85.91,62.93
KS,NV,F06,T04,20.88,15.13,12.44
KY,PA,F03,T05,74.87,116.92,18.55
NH,TX,F04,T14,2.21,0.43,0.43
NJ,WY,F07,T04,6.56,18.65,15.91
NV,AZ,F07,T04,102.23,533.18,79.70
TX,AZ,F07,T04,287.66,397.15,211.24
MN,KS,F08,T04,0.65,0.34,0.09
FL,PA,F09,T14,16.72,0.55,0.31
MN,AR,F05,T04,20.50,13.64,7.00
WA,PA,F07,T04,67.94,153.42,201.65
IA,MN,F08,T05,0.00,0.00,0.00
MT,PA,F07,T04,2.22,0.31,0.28
MD,IN,F00,T00,2.28,7.13,2.85
PA,TX,F04,T04,59.42,93.35,73.34
IL,KY,F07,T04,436.79,892.18,152.81
FL,IA,F07,T14,0.18,0.00,0.00
NC,MN,F09,T04,157.69,6.73,4.10
GA,CT,F03,T04,30.31,19.39,9.80
IN,VA,F04,T04,41.04,217.59,61.17
NY,WA,F07,T04,158.87,116.72,156.31
SC,NY,F00,T00,1.94,0.15,0.06
MD,PA,F03,T04,0.81,0.22,0.01
KS,TX,F05,T05,44.40,17.31,2.91
MD,PA,F03,T05,58.08,71.05,4.60
WI,IA,F07,T14,4.56,1.02,0.14
OR,AL,F06,T04,0.68,0.61,0.83
GA,AR,F09,T14,0.62,0.02,0.00
MA,NH,F05,T04,16.21,1.63,0.04
CA,VA,F00,T00,0.59,0.07,0.08
IL,MI,F03,T04,25.80,45.78,4.19
NJ,KS,F07,T14,2.50,0.34,0.21
OH,AL,F02,T04,9.65,51.90,16.48
NE,MD,F09,T14,0.07,0.02,0.01
CA,CA,F05,T04,5455.29,3705.10,294.60
MN,IN,F05,T04,111.19,85.57,27.93
TN,GA,F05,T05,159.60,253.16,15.24
WI,IA,F06,T05,0.41,0.28,0.06
NY,MA,F02,T05,1.03,1.69,0.12
KS,IN,F06,T00,5.26,27.87,10.83
MN,WI,F06,T06,5.04,16.22,2.79
UT,NM,F08,T04,0.14,0.10,0.03
CA,KS,F07,T14,2.30,0.57,0.45
CO,NM,F07,T04,98.60,252.64,54.92
SD,MO,F00,T00,0.00,0.01,0.00
OH,SC,F03,T04,12.34,116.72,36.54
NE,IA,F04,T05,61.62,415.47,28.70
VA,FL,F05,T14,0.12,0.01,0.00
IA,ID,F05,T14,0.02,0.01,0.01
ME,OK,F03,T14,0.08,0.01,0.01
MI,MI,F05,T14,0.33,0.03,0.00
CA,OH,F07,T04,656.86,879.28,1054.79
NJ,NJ,F07,T14,33.71,3.46,0.11
MN,IA,F04,T05,129.93,508.53,26.28
ND,FL,F03,T04,17.86,79.18,81.50
OR,NM,F08,T14,0.13,0.01,0.01
VA,FL,F05,T04,282.71,197.95,84.59
FL,NE,F06,T04,0.25,0.07,0.05
FL,NV,F05,T04,4.55,0.78,1.02
IA,VT,F04,T04,13.07,87.47,59.88
AL,UT,F05,T04,33.15,21.77,19.94
WI,LA,F07,T04,174.79,142.84,75.77
NC,NJ,F04,T14,9.69,1.04,0.30
IL,IN,F06,T06,20.69,165.76,11.69
FL,NJ,F05,T04,61.38,13.01,7.84
MS,LA,F01,T04,18.56,13.69,1.81
MO,RI,F04,T04,133.92,98.07,62.28
DC,VA,F06,T05,6.20,1.80,0.01
MN,AZ,F04,T06,3.68,37.96,32.77
NY,NY,F03,T05,3667.03,4935.67,67.45
OK,AR,F00,T00,0.85,0.76,0.04
CO,CA,F05,T04,265.16,106.86,61.60
VT,ME,F08,T04,0.05,0.04,0.01
AZ,NM,F03,T05,0.87,0.78,0.19
NC,MS,F05,T04,47.29,54.47,18.79
VA,AL,F03,T04,74.85,156.12,57.84
AR,SC,F03,T04,14.46,75.52,30.25
ME,NC,F05,T04,1.44,0.16,0.08
MA,MN,F00,T00,0.01,0.00,0.00
ID,IA,F03,T04,3.29,22.64,14.30
IL,MO,F06,T04,171.85,239.85,40.48
OK,AR,F05,T05,156.34,78.30,6.38
LA,LA,F02,T10,1833.83,11138.65,30.35
NC,IA,F07,T04,0.94,0.38,0.19
NC,NC,F02,T14,0.80,0.23,0.00
IL,NC,F08,T04,0.25,0.79,0.32
NE,CO,F02,T05,6.86,63.93,2.17
AZ,NV,F03,T04,0.57,1.83,0.91
NE,OH,F04,T06,30.97,73.34,33.01
OH,TN,F07,T04,182.01,209.24,46.72
PA,NC,F03,T14,0.02,0.00,0.00
GA,KY,F03,T04,102.09,105.00,30.91
OR,IA,F05,T04,0.14,0.05,0.05
ME,OR,F07,T04,0.05,0.08,0.14
UT,MN,F03,T14,0.05,0.00,0.00
OR,WA,F03,T11,2.62,0.80,0.13
WA,ID,F07,T04,147.80,440.86,54.25
NY,NY,F06,T14,0.27,0.07,0.00
CT,IA,F07,T04,7.13,5.02,2.85
ND,MN,F09,T05,6.23,0.60,0.02
IA,SC,F08,T06,144.10,398.28,225.23
TX,PA,F08,T04,15.69,21.03,15.14
MI,NY,F07,T14,1.16,0.24,0.08
NJ,UT,F07,T14,3.53,0.36,0.38
TN,VA,F06,T05,44.73,38.21,5.17
NC,VA,F07,T14,5.50,1.01,0.16
CA,GA,F03,T04,217.08,119.33,146.23
NC,KS,F09,T04,5.65,0.31,0.15
IA,NE,F05,T00,5.73,2.14,0.11
LA,AL,F08,T05,6.64,7.24,1.60
AL,OK,F01,T04,8.65,5.17,2.06
WI,WI,F03,T04,869.50,3224.73,130.91
NC,CO,F04,T14,2.12,0.61,0.50
OR,LA,F04,T00,38.34,34.39,48.86
CA,IN,F05,T04,3.75,5.96,6.23
NE,NY,F07,T06,23.17,49.24,24.86
VA,OH,F09,T04,10.05,1.28,0.33
PA,MA,F06,T04,39.33,101.41,14.91
TX,MI,F03,T14,5.69,1.97,1.76
NM,NM,F02,T04,60.50,412.92,5.37
ND,FL,F07,T04,4.04,8.88,8.42
IL,FL,F09,T04,1.53,0.21,0.12
WA,HI,F00,T00,42.84,40.14,59.11
AR,GA,F08,T04,41.09,20.72,7.99
CA,MS,F08,T04,1.11,0.56,0.64
ID,ID,F04,T04,156.26,2317.57,31.85
CO,VA,F05,T04,24.72,6.68,5.00
NY,ME,F03,T14,10.40,1.12,0.28
IA,MN,F05,T14,0.11,0.06,0.01
NC,GA,F04,T04,26.38,46.86,10.13
OK,MS,F05,T04,18.97,11.02,2.30
NE,NE,F04,T06,57.75,938.84,9.16
MA,PA,F05,T05,3.44,1.48,0.24
MO,CO,F06,T00,5.44,27.23,8.93
SD,CO,F04,T06,2.58,28.77,16.94
PA,WI,F05,T04,13.35,5.09,2.03
VA,WV,F05,T04,41.26,29.67,0.75
OR,AR,F07,T04,0.25,0.58,0.70
MN,CA,F04,T06,58.83,274.15,284.63
OH,OH,F06,T05,1291.05,1738.75,41.28
HI,WA,F05,T11,2.92,0.22,0.29
SC,AL,F04,T14,0.01,0.00,0.00
KS,OK,F02,T04,87.24,760.43,49.13
PA,MD,F03,T05,96.65,195.07,7.28
LA,VA,F00,T00,30.80,83.25,48.12
NY,OH,F08,T04,202.79,234.76,35.15
MO,WI,F07,T05,126.18,1022.69,237.56
MO,ME,F07,T04,5.44,2.36,1.73
TN,MS,F00,T00,22.12,280.02,38.88
WY,WY,F04,T05,1.03,45.10,0.56
CA,GA,F02,T04,11.78,30.80,39.77
NE,CT,F05,T04,19.06,5.84,3.86
OR,CA,F05,T04,65.93,21.01,8.61
IN,IL,F08,T05,3.56,5.37,0.11
MS,LA,F03,T08,91.43,421.04,95.79
OR,OR,F03,T05,526.59,524.32,8.72
NH,ME,F07,T05,59.34,173.96,12.95
OH,NV,F03,T14,0.56,0.12,0.12
NC,FL,F04,T04,51.73,92.09,30.02
KY,MI,F03,T05,74.48,116.50,16.65
WI,GA,F07,T06,5.83,13.23,5.46
DE,TN,F07,T14,0.06,0.02,0.01
MA,KS,F06,T14,0.00,0.00,0.00
KY,WV,F08,T04,2.42,1.96,0.27
FL,FL,F05,T04,2203.33,797.67,51.12
AR,LA,F06,T04,2.82,1.80,0.50
NY,ND,F07,T04,0.05,0.57,0.45
AZ,MS,F07,T14,0.27,0.01,0.01
CT,NY,F07,T05,275.71,562.31,31.94
CA,OR,F07,T14,98.05,4.65,2.15
AL,PA,F07,T04,147.60,151.65,59.63
MO,KS,F07,T05,336.27,796.57,22.98
MN,KS,F05,T04,100.54,88.59,21.38
IN,PA,F05,T04,35.90,54.12,16.31
IN,MI,F03,T14,1.01,0.28,0.02
SC,SC,F03,T05,393.09,1660.70,44.07
MI,TN,F06,T14,0.97,0.20,0.06
ID,NE,F03,T14,1.78,0.00,0.00
SD,KS,F06,T04,20.74,18.77,2.80
GA,OH,F06,T04,250.89,256.39,79.30
SC,FL,F04,T04,30.45,89.25,21.49
NH,IA,F08,T04,0.62,1.04,0.71
CA,KY,F06,T04,68.59,36.49,39.77
RI,ME,F08,T04,0.26,0.42,0.03
IN,UT,F06,T04,62.05,54.96,42.00
CO,WA,F07,T14,1.14,0.41,0.29
SD,OR,F07,T14,0.03,0.00,0.00
NY,VA,F03,T04,652.51,248.44,58.95
NJ,VT,F07,T05,8.09,3.20,0.54
MN,WI,F04,T04,248.84,1313.55,149.64
CA,NM,F05,T00,5.18,0.92,0.44
NY,WV,F07,T04,20.00,25.60,7.45
NH,MA,F07,T04,42.30,177.79,9.45
CA,NV,F04,T05,53.43,160.73,18.64
MO,ME,F07,T14,0.17,0.03,0.02
SC,NC,F07,T05,875.55,652.66,41.97
OR,NM,F08,T04,1.58,0.96,0.75
IL,OH,F07,T06,456.57,1301.89,244.54
CA,NY,F03,T00,43.31,75.88,102.06
WI,WI,F02,T05,216.18,1278.40,22.24
TX,NM,F09,T05,10.38,1.71,0.18
UT,MS,F02,T04,0.20,1.49,1.43
CA,CA,F01,T14,1.83,0.82,0.04
ID,ID,F06,T05,7.98,4.12,0.46
MO,WI,F05,T04,54.31,46.49,10.91
IN,MI,F05,T05,32.39,97.57,12.29
IL,MN,F04,T04,89.18,454.48,115.16
NY,VT,F06,T05,0.45,0.37,0.04
NE,CO,F04,T05,32.12,100.46,17.61
VT,NM,F07,T14,0.04,0.01,0.01
TN,AL,F02,T04,190.50,1480.25,60.31
IA,KY,F04,T04,52.86,63.04,15.57
OK,AR,F03,T05,0.33,0.24,0.01
NE,TX,F05,T04,1711.06,720.26,316.46
WA,CA,F08,T04,242.46,287.92,121.35
WA,FL,F05,T04,106.15,13.20,22.00
MN,CT,F04,T04,2.56,1.25,0.81
IA,WY,F04,T04,0.02,0.04,0.02
CA,MA,F08,T00,3.88,0.90,1.48
NY,WI,F07,T04,207.81,247.59,96.11
MI,ME,F06,T04,13.92,8.33,4.43
PA,PA,F02,T04,1.93,10.14,0.05
HI,MI,F07,T14,0.16,0.01,0.02
MA,CO,F07,T04,3.99,2.23,2.28
OH,VA,F02,T04,4.84,31.46,7.98
UT,KY,F03,T04,3.29,0.38,0.32
IA,IA,F06,T06,7.98,38.55,0.08
IA,TX,F03,T04,2.56,19.81,9.94
MO,IA,F07,T05,4.66,5.05,0.64
WI,WI,F08,T14,2.91,0.92,0.05
OH,KY,F03,T14,0.29,0.05,0.01
NE,NE,F03,T04,1146.33,4200.87,111.96
ID,MO,F04,T04,30.63,47.02,33.37
CA,CA,F03,T05,6840.48,10597.71,272.80
NV,NV,F03,T05,310.78,388.97,10.10
UT,KS,F03,T14,0.60,0.02,0.01
ND,GA,F03,T04,164.97,254.16,202.36
PA,MS,F07,T04,16.62,9.10,5.18
MD,WA,F08,T04,48.09,43.63,61.96
PA,VA,F05,T05,81.96,44.10,3.37
OK,TX,F03,T04,4.53,35.54,4.67
ID,CO,F07,T04,48.60,77.02,25.74
SC,NC,F03,T05,93.68,383.02,10.96
MO,TX,F08,T04,62.70,72.01,32.24
TX,MN,F06,T04,36.42,36.89,19.15
AZ,NV,F04,T04,53.07,51.23,23.39
TX,TN,F03,T06,25.03,77.67,41.05
SD,VA,F07,T14,0.01,0.00,0.00
VT,NH,F06,T04,15.40,18.54,1.19
AR,TN,F07,T05,10.50,106.52,5.20
TX,ND,F03,T04,0.99,1.04,0.64
KS,WI,F06,T04,11.94,12.17,3.78
TX,MS,F03,T14,7.14,1.39,0.56
NV,IL,F07,T04,21.74,24.96,23.88
PA,OK,F05,T14,0.00,0.00,0.00
NY,MN,F06,T04,29.59,43.16,21.59
SD,TX,F04,T14,0.01,0.00,0.00
FL,FL,F05,T05,5092.53,3022.43,164.81
WI,SC,F05,T04,9.64,2.34,1.07
WI,ID,F04,T14,1.09,0.21,0.17
NM,OR,F03,T14,1.13,0.04,0.03
NV,NY,F07,T04,7.49,3.72,4.55
AL,KY,F03,T04,8.89,29.20,5.22
CO,WA,F02,T14,0.00,0.00,0.00
KY,CO,F08,T04,50.48,17.07,9.82
IL,OR,F06,T06,17.27,45.75,55.10
MS,OK,F05,T04,10.31,56.08,18.86
AL,WY,F07,T04,3.14,1.31,1.06
AR,TX,F00,T00,0.16,0.02,0.01
FL,CA,F00,T00,3.70,1.55,2.30
VA,MO,F00,T00,0.01,0.01,0.00
TN,OH,F06,T04,102.84,119.47,31.66
CT,AZ,F06,T14,0.00,0.00,0.00
IL,MD,F04,T04,5.27,50.54,19.84
MI,NE,F03,T04,12.98,2.98,1.02
PA,MD,F06,T05,343.57,312.15,20.28
KY,NJ,F03,T04,15.21,15.95,5.05
NE,MS,F04,T04,41.00,37.73,18.88
MN,MA,F05,T04,95.89,69.61,51.31
MI,NC,F03,T04,14.34,25.95,10.37
NC,IA,F00,T00,44.79,58.23,43.42
PA,NE,F07,T14,0.40,0.04,0.02
PA,IN,F04,T14,0.48,0.05,0.01
CO,MS,F06,T04,4.15,14.22,8.18
VT,TX,F07,T04,24.33,2.43,2.23
NM,MN,F03,T14,0.07,0.00,0.00
TN,OK,F05,T04,33.82,13.88,6.06
GA,MA,F05,T04,78.90,77.75,42.32
IA,DE,F05,T04,27.16,14.52,6.86
KY,TN,F09,T04,15.79,1.29,0.21
WA,IN,F07,T14,0.03,0.00,0.00
LA,AL,F07,T05,16.67,25.03,5.53
UT,TX,F06,T00,2.62,11.71,11.59
ME,RI,F07,T04,6.02,113.73,12.46
WI,OR,F04,T04,84.72,57.30,55.35
MI,NC,F07,T04,92.85,107.49,45.14
WA,NH,F03,T11,0.11,0.01,0.02
TN,IN,F06,T04,38.65,33.21,10.15
MI,NY,F06,T04,225.43,165.65,43.69
PA,NV,F00,T00,57.13,1.32,1.52
NC,MA,F05,T04,297.56,397.20,156.86
MD,NJ,F05,T05,21.81,7.77,0.70
FL,AL,F09,T05,19.64,0.36,0.04
KY,MN,F04,T14,0.01,0.01,0.00
PA,NM,F07,T04,0.33,0.03,0.03
FL,IL,F06,T04,60.36,65.07,45.57
OK,IL,F06,T14,0.01,0.00,0.00
WA,UT,F08,T04,4.64,3.48,1.57
PA,OH,F03,T04,27.13,44.26,8.10
VA,MD,F09,T04,4.51,0.37,0.03
AL,MI,F05,T04,39.28,21.58,9.20
CO,FL,F05,T04,132.01,32.64,29.91
FL,ID,F09,T04,76.88,1.73,2.45
OH,NE,F06,T04,34.88,29.82,11.88
MI,ME,F07,T04,14.66,32.70,17.20
ND,MN,F07,T04,132.87,409.56,45.48
MN,NJ,F08,T04,0.66,0.33,0.21
NY,OH,F05,T04,17.22,5.40,0.63
HI,MA,F07,T14,0.29,0.03,0.07
CA,MD,F08,T04,168.38,162.76,227.73
OH,MT,F05,T04,31.27,1.49,1.18
ND,WI,F05,T04,2.53,0.92,0.27
IL,TX,F02,T04,21.71,202.75,111.21
IA,NE,F05,T05,21.46,25.41,2.17
UT,FL,F06,T04,9.39,4.65,5.63
LA,LA,F09,T05,525.35,92.59,3.97
OK,OK,F07,T06,36.01,707.12,3.54
IA,NJ,F07,T04,58.98,72.46,39.17
CT,UT,F06,T04,1.11,1.45,1.64
AZ,AZ,F03,T05,487.40,496.53,12.14
NY,MT,F09,T04,0.85,0.02,0.02
KY,CT,F05,T04,3.49,1.06,0.40
MN,MA,F04,T04,0.96,1.16,0.82
WI,IA,F09,T14,0.33,0.00,0.00
MN,NY,F03,T04,55.84,93.48,56.06
SC,CO,F07,T04,16.22,23.26,19.62
MO,VA,F08,T14,0.00,0.00,0.00
UT,TN,F03,T14,0.08,0.00,0.00
PA,MO,F09,T14,0.18,0.00,0.00
WY,CO,F04,T04,0.07,7.12,1.72
GA,TX,F03,T14,1.04,0.09,0.04
NV,OR,F09,T04,11.10,0.28,0.13
MT,KS,F07,T04,4.32,12.18,6.93
OH,KS,F07,T14,0.55,0.24,0.10
PA,NJ,F07,T04,729.29,3027.95,172.08
