Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
CO,CO,F08,T05,1679.00,2466.00,34.00
VT,PA,F07,T04,58.00,60.00,13.00
CA,NJ,F07,T03,156.00,324.00,468.00
MD,MA,F05,T00,45.00,58.00,12.00
VA,NY,F05,T03,147.00,236.00,48.00
CA,IN,F08,T00,28.00,30.00,35.00
FL,SC,F07,T00,77.00,128.00,31.00
WA,WI,F07,T04,45.00,104.00,95.00
MS,MS,F07,T00,1455.00,4780.00,205.00
GA,SC,F08,T03,62.00,160.00,24.00
DE,TX,F07,T03,29.00,96.00,73.00
CA,WA,F06,T03,167.00,330.00,155.00
NJ,OH,F08,T00,99.00,220.00,50.00
NE,AZ,F05,T03,68.00,82.00,51.00
KS,CA,F04,T00,254.00,524.00,410.00
NJ,ME,F07,T04,44.00,98.00,20.00
PA,VA,F05,T05,135.00,92.00,11.00
KS,SC,F05,T04,114.00,64.00,45.00
VA,PA,F07,T03,621.00,366.00,43.00
VT,OH,F07,T04,19.00,22.00,8.00
IN,IL,F07,T03,1021.00,2762.00,147.00
KY,NY,F05,T00,38.00,22.00,8.00
NH,CT,F07,T00,36.00,72.00,5.00
NH,VT,F07,T03,45.00,140.00,12.00
IA,KS,F07,T00,123.00,524.00,119.00
MN,MN,F07,T03,4913.00,11478.00,412.00
NC,MD,F05,T04,74.00,46.00,8.00
MT,SD,F04,T00,2.00,40.00,6.00
PA,FL,F07,T03,228.00,506.00,270.00
ND,PA,F04,T00,5.00,26.00,18.00
KS,CA,F07,T00,30.00,196.00,166.00
IA,TN,F07,T06,116.00,862.00,351.00
VT,IL,F07,T04,38.00,40.00,19.00
CA,MN,F03,T03,142.00,334.00,334.00
NM,TX,F06,T03,30.00,14.00,4.00
LA,AR,F07,T04,26.00,114.00,19.00
GA,OH,F07,T05,32.00,94.00,33.00
AR,SC,F05,T03,156.00,130.00,53.00
OH,MI,F07,T03,740.00,1110.00,95.00
VA,VA,F04,T03,114.00,1000.00,38.00
VT,CA,F07,T00,61.00,58.00,87.00
MA,NY,F05,T00,743.00,284.00,34.00
FL,AL,F07,T04,101.00,194.00,59.00
NE,FL,F05,T00,370.00,230.00,175.00
IA,NE,F06,T00,2.00,52.00,7.00
NE,IL,F05,T04,1416.00,862.00,234.00
NE,AZ,F05,T00,68.00,82.00,51.00
WI,MA,F07,T00,153.00,120.00,70.00
VA,MD,F07,T00,760.00,1532.00,104.00
NE,NE,F08,T03,393.00,520.00,11.00
MN,MN,F02,T06,226.00,4070.00,494.00
NV,NV,F06,T00,237.00,256.00,1.00
IA,IL,F08,T00,174.00,938.00,100.00
MD,NJ,F07,T04,217.00,472.00,38.00
LA,LA,F02,T07,7212.00,156148.00,2716.00
CA,WA,F07,T03,887.00,976.00,470.00
MN,WA,F05,T04,74.00,80.00,63.00
NY,OH,F08,T03,77.00,202.00,42.00
MN,MN,F07,T00,4918.00,11494.00,415.00
SD,SD,F08,T00,161.00,272.00,6.00
KY,WV,F07,T04,13.00,42.00,3.00
OK,CA,F07,T04,46.00,56.00,42.00
NM,OK,F07,T04,23.00,34.00,8.00
OH,IA,F07,T03,86.00,126.00,35.00
MN,LA,F05,T04,44.00,48.00,30.00
NH,MA,F08,T00,230.00,616.00,18.00
MN,TN,F05,T03,85.00,78.00,35.00
VA,CA,F05,T03,87.00,92.00,125.00
VA,AL,F06,T04,25.00,14.00,5.00
NJ,NJ,F08,T04,271.00,420.00,10.00
AZ,UT,F07,T04,57.00,56.00,21.00
ID,PA,F07,T03,31.00,48.00,52.00
CA,KY,F07,T04,44.00,38.00,41.00
CT,NJ,F07,T03,95.00,128.00,8.00
CA,NV,F07,T03,475.00,960.00,125.00
IL,IL,F07,T03,8377.00,23310.00,415.00
OK,TN,F07,T04,5.00,8.00,2.00
NV,MO,F07,T03,91.00,120.00,97.00
UT,FL,F07,T00,12.00,46.00,51.00
SD,SD,F03,T00,173.00,2054.00,71.00
MA,NJ,F05,T00,197.00,86.00,12.00
MO,IA,F07,T00,302.00,1820.00,294.00
GA,FL,F08,T00,248.00,780.00,173.00
VA,VA,F05,T05,1107.00,914.00,27.00
MS,TN,F07,T03,46.00,232.00,15.00
KS,WI,F06,T00,17.00,48.00,15.00
FL,NY,F07,T06,74.00,324.00,264.00
NY,CT,F06,T00,206.00,164.00,10.00
AR,MN,F05,T00,182.00,210.00,73.00
FL,GA,F08,T03,199.00,506.00,59.00
NY,MI,F08,T03,118.00,270.00,77.00
OK,SC,F05,T00,15.00,12.00,7.00
CA,OH,F03,T04,91.00,128.00,155.00
MN,TN,F05,T00,85.00,78.00,35.00
IL,IL,F05,T05,1825.00,1232.00,16.00
NC,NY,F07,T00,177.00,214.00,76.00
VA,AL,F06,T00,36.00,26.00,9.00
FL,NY,F07,T00,192.00,650.00,481.00
FL,OK,F03,T00,10.00,4.00,2.00
AR,MS,F07,T03,204.00,786.00,117.00
IL,IA,F08,T00,35.00,196.00,18.00
NJ,CO,F07,T04,35.00,24.00,21.00
TN,GA,F05,T00,627.00,828.00,75.00
MA,FL,F07,T04,15.00,22.00,14.00
TN,FL,F09,T00,92.00,6.00,2.00
MI,MI,F05,T00,434.00,344.00,12.00
GA,SC,F08,T00,62.00,160.00,24.00
NC,PA,F07,T04,181.00,268.00,66.00
OH,SC,F06,T03,105.00,204.00,52.00
AK,AK,F07,T00,157.00,394.00,10.00
VT,VT,F08,T00,202.00,286.00,4.00
ND,WA,F08,T06,16.00,84.00,65.00
ND,PA,F07,T06,46.00,238.00,164.00
KS,WI,F06,T03,17.00,48.00,15.00
KS,IL,F05,T04,555.00,340.00,135.00
MT,SD,F04,T03,2.00,40.00,6.00
ID,CO,F07,T03,30.00,70.00,25.00
NH,MA,F07,T00,99.00,242.00,9.00
SC,PA,F06,T00,26.00,36.00,11.00
AZ,PA,F07,T03,10.00,6.00,6.00
NC,NY,F07,T03,177.00,214.00,76.00
NY,NC,F08,T00,16.00,38.00,13.00
OH,MI,F07,T00,748.00,1160.00,98.00
ND,ND,F07,T00,588.00,2102.00,108.00
NY,ME,F07,T00,79.00,204.00,57.00
CO,CO,F07,T00,2049.00,4970.00,63.00
LA,MO,F07,T04,904.00,572.00,241.00
MN,LA,F02,T00,1437.00,35470.00,29445.00
ND,NY,F06,T00,15.00,46.00,37.00
ND,NE,F03,T00,22.00,116.00,30.00
MI,KY,F07,T03,99.00,242.00,51.00
GA,OH,F05,T04,256.00,146.00,38.00
KY,IA,F07,T00,39.00,52.00,14.00
VT,CT,F07,T03,54.00,124.00,16.00
MN,WI,F04,T03,59.00,828.00,71.00
DE,NJ,F07,T00,29.00,126.00,5.00
NH,OH,F07,T04,7.00,8.00,3.00
MO,IA,F05,T04,44.00,38.00,7.00
WV,TX,F05,T00,42.00,48.00,31.00
NY,AL,F07,T04,17.00,24.00,11.00
IA,IA,F08,T00,532.00,1072.00,20.00
PA,NJ,F07,T00,872.00,2530.00,164.00
IN,LA,F03,T00,201.00,2268.00,1203.00
OH,WI,F08,T04,42.00,118.00,29.00
OR,CA,F05,T04,408.00,282.00,120.00
WV,PA,F05,T03,111.00,90.00,10.00
TN,AL,F06,T03,170.00,166.00,20.00
IL,AR,F07,T00,119.00,190.00,44.00
NC,CA,F05,T00,38.00,44.00,59.00
NE,NE,F05,T04,2400.00,1466.00,59.00
IA,UT,F05,T03,11.00,8.00,4.00
CA,CO,F07,T04,198.00,552.00,328.00
OK,LA,F02,T08,87.00,1388.00,619.00
DE,NH,F05,T00,8.00,14.00,3.00
IL,IA,F01,T04,8.00,32.00,6.00
GA,FL,F08,T04,172.00,540.00,118.00
AZ,CA,F04,T03,193.00,372.00,109.00
TX,OH,F06,T05,21.00,28.00,16.00
CA,GA,F06,T00,119.00,72.00,79.00
KY,PA,F05,T00,56.00,40.00,11.00
DE,AZ,F05,T00,3.00,14.00,18.00
WA,CA,F05,T03,489.00,254.00,111.00
NC,FL,F05,T04,232.00,258.00,89.00
IL,AL,F07,T00,248.00,1414.00,445.00
ND,ND,F03,T05,184.00,1260.00,87.00
CA,CA,F08,T00,13885.00,17526.00,634.00
WA,OR,F08,T04,28.00,82.00,8.00
NY,TX,F08,T00,45.00,92.00,76.00
OH,AL,F06,T00,53.00,98.00,29.00
ND,WI,F02,T00,183.00,3618.00,755.00
IA,OK,F04,T03,134.00,562.00,195.00
IA,MO,F04,T04,52.00,570.00,43.00
TX,NC,F05,T00,306.00,170.00,109.00
TX,FL,F05,T04,558.00,390.00,248.00
AL,PA,F05,T03,58.00,60.00,25.00
GA,TN,F08,T04,142.00,462.00,55.00
IN,MI,F06,T04,34.00,82.00,10.00
VA,TX,F04,T00,5.00,106.00,79.00
NE,KS,F07,T03,35.00,154.00,19.00
AK,CA,F05,T00,16.00,4.00,8.00
FL,AZ,F07,T00,8.00,10.00,10.00
OH,AR,F06,T03,53.00,60.00,22.00
MN,OK,F05,T00,63.00,60.00,22.00
MO,MN,F07,T03,66.00,146.00,38.00
ND,CA,F07,T06,37.00,198.00,240.00
AR,KY,F05,T03,72.00,54.00,18.00
NJ,FL,F06,T00,70.00,72.00,42.00
KY,KY,F07,T04,180.00,564.00,23.00
KY,MI,F08,T04,20.00,10.00,2.00
CA,CA,F03,T00,19036.00,32032.00,1269.00
NM,MO,F07,T00,33.00,32.00,12.00
ID,IA,F07,T03,16.00,36.00,24.00
CA,TX,F07,T00,921.00,1376.00,1050.00
NY,GA,F07,T00,149.00,224.00,106.00
VT,VT,F08,T05,199.00,278.00,4.00
TN,MI,F07,T04,45.00,58.00,18.00
IN,TX,F07,T00,86.00,168.00,88.00
IN,TN,F02,T00,102.00,2652.00,714.00
NE,CA,F05,T00,743.00,508.00,392.00
VA,DE,F05,T04,120.00,110.00,11.00
GA,OH,F08,T04,39.00,94.00,34.00
CA,TX,F06,T00,627.00,680.00,525.00
IA,TX,F07,T06,149.00,1768.00,896.00
VA,MD,F05,T00,181.00,366.00,23.00
MN,NE,F07,T06,74.00,450.00,121.00
KY,IL,F08,T03,23.00,14.00,2.00
CA,FL,F03,T04,165.00,342.00,482.00
AL,GA,F05,T00,457.00,478.00,52.00
MN,LA,F02,T07,1412.00,35442.00,29428.00
IA,CA,F06,T04,128.00,114.00,107.00
MT,MT,F08,T05,222.00,340.00,5.00
IA,UT,F05,T04,11.00,8.00,4.00
CA,TX,F03,T04,505.00,616.00,452.00
IL,LA,F03,T08,1197.00,13764.00,8125.00
OH,MI,F06,T03,446.00,494.00,59.00
GA,NC,F08,T00,40.00,124.00,21.00
AR,PA,F07,T00,191.00,202.00,124.00
LA,LA,F02,T10,6318.00,139290.00,2605.00
TN,FL,F06,T03,138.00,112.00,31.00
MO,CO,F07,T04,65.00,52.00,19.00
MS,MS,F05,T03,1075.00,1892.00,68.00
TX,AR,F08,T03,70.00,170.00,33.00
PA,IN,F06,T04,159.00,146.00,41.00
IA,NY,F04,T00,105.00,622.00,282.00
WV,OH,F05,T00,23.00,20.00,3.00
TN,VA,F07,T00,154.00,340.00,76.00
MN,OR,F05,T00,115.00,122.00,103.00
VA,VA,F04,T05,97.00,844.00,26.00
IL,TX,F08,T00,112.00,530.00,368.00
IL,TN,F07,T03,233.00,354.00,66.00
VT,VT,F07,T03,732.00,1764.00,40.00
OH,MO,F07,T04,83.00,176.00,54.00
TN,GA,F07,T05,166.00,302.00,32.00
NV,OH,F06,T03,14.00,12.00,14.00
TN,AL,F07,T03,485.00,1056.00,100.00
IL,CA,F07,T00,1412.00,1852.00,1945.00
MA,MA,F06,T00,472.00,746.00,15.00
IL,IN,F08,T00,184.00,924.00,74.00
NH,NC,F07,T00,6.00,10.00,4.00
FL,MS,F07,T00,24.00,62.00,24.00
CA,AL,F07,T06,144.00,230.00,288.00
NC,VA,F07,T00,270.00,542.00,59.00
MD,CA,F07,T03,58.00,40.00,55.00
GA,FL,F05,T04,230.00,274.00,62.00
MD,MD,F05,T00,1526.00,894.00,14.00
TN,SC,F07,T04,163.00,386.00,72.00
MA,GA,F07,T00,64.00,124.00,68.00
OH,PA,F05,T00,43.00,30.00,3.00
VT,VT,F07,T00,732.00,1764.00,40.00
TX,AL,F06,T03,9.00,8.00,3.00
IN,LA,F04,T08,16.00,332.00,188.00
NV,OR,F07,T04,8.00,12.00,6.00
TX,AL,F05,T00,154.00,152.00,74.00
WI,WI,F07,T05,5813.00,9648.00,276.00
AR,CO,F05,T00,102.00,80.00,34.00
FL,FL,F05,T00,3114.00,2258.00,113.00
KS,KS,F08,T00,682.00,976.00,13.00
AL,MO,F05,T04,42.00,50.00,15.00
WV,NJ,F05,T00,21.00,32.00,5.00
KS,TX,F01,T05,3.00,10.00,1.00
TX,OH,F05,T04,387.00,272.00,159.00
MO,NC,F07,T00,61.00,60.00,27.00
NY,SC,F07,T03,50.00,98.00,37.00
NY,VA,F08,T03,55.00,126.00,25.00
NC,SC,F07,T00,347.00,882.00,66.00
SC,KS,F07,T03,42.00,14.00,8.00
CA,TX,F06,T03,625.00,678.00,522.00
KS,KS,F02,T03,3129.00,67780.00,2221.00
NE,PA,F05,T04,296.00,152.00,88.00
CA,AZ,F06,T00,159.00,160.00,34.00
NV,GA,F07,T03,99.00,64.00,64.00
MN,KS,F05,T04,53.00,68.00,19.00
IA,MI,F07,T04,58.00,254.00,53.00
NC,VA,F08,T00,111.00,472.00,42.00
NH,PA,F07,T04,19.00,22.00,5.00
ID,OH,F03,T03,97.00,518.00,470.00
NJ,FL,F06,T03,67.00,70.00,41.00
NV,NJ,F07,T03,31.00,16.00,19.00
MS,MI,F05,T04,90.00,78.00,33.00
CA,SC,F03,T00,216.00,348.00,470.00
TN,NC,F07,T03,272.00,732.00,90.00
NE,MO,F05,T04,444.00,224.00,50.00
AR,SC,F05,T00,156.00,130.00,53.00
KY,FL,F08,T04,72.00,40.00,17.00
AR,OK,F07,T00,108.00,428.00,48.00
AR,MS,F07,T05,159.00,606.00,91.00
KY,WI,F05,T00,47.00,36.00,9.00
ND,SD,F06,T03,45.00,76.00,9.00
GA,IA,F05,T00,121.00,70.00,31.00
FL,MS,F07,T04,22.00,60.00,24.00
CT,IN,F07,T00,6.00,6.00,2.00
OK,WI,F06,T03,4.00,22.00,9.00
AR,MN,F05,T04,182.00,210.00,73.00
VA,NC,F07,T04,168.00,520.00,64.00
NJ,PA,F07,T03,1495.00,3126.00,195.00
IA,OK,F04,T04,108.00,454.00,168.00
GA,LA,F07,T00,90.00,244.00,65.00
AL,GA,F05,T04,332.00,370.00,43.00
VA,DE,F05,T00,229.00,208.00,19.00
OH,MO,F06,T03,155.00,250.00,70.00
ID,MI,F03,T03,58.00,136.00,120.00
OH,PA,F07,T03,1041.00,2946.00,372.00
MN,NE,F05,T04,175.00,254.00,33.00
CT,FL,F07,T00,31.00,30.00,19.00
MI,NC,F07,T04,46.00,178.00,64.00
IA,ME,F06,T06,16.00,114.00,42.00
WA,NY,F08,T03,17.00,10.00,13.00
ID,TX,F03,T04,103.00,462.00,361.00
KY,OH,F07,T03,509.00,1160.00,82.00
TN,TN,F03,T03,789.00,1068.00,20.00
AR,OK,F05,T04,131.00,276.00,19.00
VA,VA,F07,T00,2308.00,7752.00,207.00
VT,TX,F07,T03,12.00,10.00,9.00
ND,MN,F07,T03,123.00,614.00,57.00
NV,CA,F07,T00,248.00,434.00,73.00
TN,PA,F07,T04,204.00,252.00,73.00
NC,MA,F05,T04,33.00,24.00,9.00
IL,MS,F01,T00,4.00,14.00,3.00
TN,AL,F06,T00,183.00,272.00,38.00
WA,AZ,F07,T04,38.00,86.00,59.00
NM,TX,F07,T03,248.00,422.00,56.00
IL,NC,F07,T06,76.00,904.00,411.00
IA,OH,F07,T06,137.00,1158.00,376.00
LA,CA,F07,T03,27.00,42.00,38.00
ND,VA,F04,T03,2.00,12.00,9.00
NE,NE,F05,T03,2461.00,1534.00,62.00
NJ,PA,F07,T00,1497.00,3126.00,195.00
IN,IN,F07,T03,3954.00,14300.00,306.00
IN,PA,F07,T06,46.00,382.00,131.00
VA,GA,F03,T00,170.00,372.00,112.00
OH,OH,F07,T00,7701.00,21420.00,761.00
ND,IA,F07,T00,41.00,238.00,75.00
ND,IL,F07,T00,201.00,908.00,358.00
ND,MI,F07,T06,12.00,94.00,45.00
CT,FL,F07,T03,31.00,30.00,19.00
MD,NC,F07,T00,170.00,194.00,33.00
MN,WI,F02,T05,2.00,28.00,2.00
NY,AL,F07,T03,17.00,24.00,11.00
AR,NY,F05,T04,76.00,66.00,39.00
IA,WI,F04,T03,136.00,644.00,75.00
MD,MI,F07,T03,38.00,64.00,18.00
AK,CA,F05,T11,16.00,4.00,8.00
TN,SC,F03,T00,63.00,124.00,34.00
VA,VA,F07,T03,2280.00,7418.00,192.00
NY,NE,F07,T04,18.00,24.00,12.00
DE,CT,F07,T00,21.00,58.00,9.00
ND,LA,F07,T06,30.00,150.00,133.00
NE,IA,F05,T04,1239.00,808.00,62.00
WY,IL,F07,T06,4.00,16.00,11.00
TX,GA,F07,T03,83.00,190.00,77.00
KY,PA,F06,T03,51.00,36.00,10.00
IN,TX,F07,T04,79.00,138.00,71.00
NY,FL,F05,T00,44.00,14.00,8.00
PA,PA,F06,T04,906.00,774.00,39.00
VT,GA,F07,T03,36.00,30.00,17.00
WA,CA,F07,T00,817.00,1234.00,606.00
SC,IA,F05,T04,35.00,32.00,15.00
RI,RI,F07,T00,112.00,458.00,2.00
TN,TN,F08,T04,55.00,146.00,23.00
KY,FL,F07,T04,78.00,152.00,63.00
TN,NY,F06,T00,22.00,18.00,8.00
SD,IA,F01,T00,121.00,170.00,15.00
NC,GA,F07,T00,148.00,480.00,75.00
OR,WA,F05,T05,414.00,330.00,31.00
MD,DE,F06,T00,58.00,34.00,2.00
CA,TX,F07,T04,667.00,972.00,715.00
UT,UT,F08,T00,249.00,426.00,5.00
UT,MS,F07,T04,13.00,46.00,38.00
ID,WA,F06,T00,35.00,66.00,13.00
CA,GA,F03,T00,69.00,88.00,102.00
IA,MN,F05,T04,90.00,128.00,17.00
AR,OH,F05,T00,223.00,156.00,66.00
MN,OK,F05,T04,63.00,60.00,22.00
NJ,OH,F08,T04,99.00,220.00,50.00
VT,VT,F04,T00,165.00,1464.00,20.00
CO,WI,F05,T03,95.00,64.00,33.00
TX,OH,F05,T03,423.00,278.00,163.00
WI,OK,F07,T00,87.00,40.00,19.00
IN,OH,F04,T00,27.00,204.00,13.00
FL,NY,F05,T04,35.00,14.00,7.00
NC,PA,F07,T03,219.00,330.00,81.00
CA,OR,F07,T00,710.00,1352.00,542.00
CA,GA,F03,T04,66.00,86.00,101.00
ND,ND,F04,T04,9.00,138.00,14.00
OH,FL,F07,T03,340.00,534.00,260.00
NC,MD,F05,T05,49.00,76.00,14.00
OK,WI,F06,T00,4.00,22.00,9.00
NC,GA,F07,T04,90.00,162.00,24.00
TN,FL,F08,T04,150.00,360.00,125.00
NY,FL,F05,T03,44.00,14.00,8.00
IA,NE,F07,T03,163.00,698.00,83.00
IN,OH,F07,T00,536.00,2124.00,183.00
DE,GA,F07,T03,5.00,16.00,6.00
PA,NC,F07,T04,45.00,174.00,42.00
IL,LA,F07,T00,616.00,4752.00,1900.00
MN,CA,F05,T00,366.00,304.00,283.00
FL,GA,F08,T04,199.00,506.00,59.00
NC,FL,F05,T00,313.00,342.00,116.00
PA,IL,F07,T00,573.00,360.00,130.00
NE,NY,F05,T03,558.00,266.00,172.00
IA,CA,F05,T00,486.00,338.00,306.00
TN,TX,F07,T03,350.00,468.00,178.00
NY,MN,F07,T00,26.00,32.00,16.00
CA,CA,F06,T04,2758.00,5380.00,439.00
IA,IA,F07,T00,1733.00,9098.00,258.00
KS,NY,F07,T04,7.00,4.00,3.00
NC,NC,F05,T05,1686.00,1458.00,43.00
KS,GA,F06,T03,49.00,74.00,32.00
FL,MI,F07,T00,143.00,280.00,171.00
PA,TX,F07,T00,159.00,136.00,101.00
AR,NY,F05,T00,76.00,66.00,39.00
ND,MN,F07,T00,162.00,986.00,96.00
OK,IL,F05,T03,19.00,14.00,5.00
IA,NC,F05,T00,85.00,108.00,57.00
MS,MS,F07,T03,1408.00,4232.00,140.00
NY,TN,F07,T03,62.00,112.00,45.00
AR,MD,F08,T04,15.00,4.00,3.00
NE,NE,F05,T00,2461.00,1534.00,62.00
WA,OR,F02,T00,291.00,4810.00,644.00
OH,WI,F07,T04,280.00,440.00,104.00
TX,OK,F07,T00,482.00,744.00,90.00
OH,VA,F07,T00,131.00,598.00,171.00
SD,SD,F03,T03,173.00,2054.00,71.00
KS,NY,F07,T00,7.00,4.00,3.00
IN,IL,F07,T00,1025.00,2778.00,149.00
MS,LA,F05,T03,188.00,286.00,35.00
MN,LA,F02,T08,1412.00,35442.00,29428.00
OR,CA,F05,T00,495.00,322.00,137.00
CA,CA,F08,T04,6285.00,6562.00,435.00
KS,IA,F05,T04,204.00,130.00,23.00
KS,AL,F06,T04,29.00,50.00,19.00
CA,UT,F05,T03,69.00,72.00,25.00
VA,NC,F07,T00,706.00,2182.00,224.00
WA,CO,F07,T00,18.00,28.00,17.00
IL,MN,F07,T00,296.00,382.00,77.00
VA,VA,F03,T03,1223.00,1316.00,33.00
NJ,PA,F05,T05,35.00,22.00,2.00
CA,NY,F07,T00,123.00,576.00,853.00
IA,WI,F04,T04,71.00,400.00,42.00
AL,CA,F05,T04,186.00,244.00,256.00
TX,NJ,F05,T03,71.00,36.00,30.00
IN,TN,F07,T06,19.00,230.00,66.00
WV,MD,F05,T00,6.00,8.00,1.00
NE,IA,F04,T04,61.00,378.00,23.00
IA,CA,F04,T00,22.00,204.00,214.00
CT,FL,F07,T04,28.00,26.00,17.00
CA,ID,F08,T00,40.00,74.00,28.00
SD,IA,F03,T00,460.00,5880.00,320.00
MN,TX,F05,T04,349.00,420.00,251.00
FL,NY,F05,T00,69.00,26.00,15.00
TX,LA,F05,T00,112.00,92.00,23.00
GA,LA,F07,T04,73.00,188.00,50.00
TN,WI,F05,T03,20.00,18.00,6.00
CA,NE,F07,T03,26.00,48.00,39.00
NJ,NC,F06,T03,10.00,8.00,2.00
NY,MN,F08,T00,79.00,248.00,140.00
VT,IL,F07,T03,39.00,40.00,19.00
NC,CA,F09,T00,28.00,2.00,2.00
MI,MI,F06,T00,750.00,540.00,19.00
ID,WA,F06,T04,35.00,66.00,13.00
IL,OH,F07,T05,174.00,290.00,54.00
OH,OH,F05,T03,931.00,496.00,10.00
AR,OK,F05,T03,162.00,350.00,25.00
MS,MI,F05,T00,108.00,92.00,39.00
CO,TX,F05,T03,461.00,380.00,189.00
MN,NE,F07,T03,65.00,312.00,46.00
OH,AL,F06,T04,50.00,90.00,27.00
FL,SC,F07,T03,70.00,124.00,28.00
PA,GA,F06,T04,382.00,356.00,135.00
CA,OK,F07,T03,84.00,132.00,105.00
CO,NE,F04,T04,5.00,98.00,18.00
ND,OR,F04,T00,2.00,72.00,58.00
NC,IL,F09,T03,57.00,4.00,2.00
MD,VA,F07,T00,485.00,1004.00,48.00
AZ,AZ,F08,T05,1319.00,1398.00,9.00
TX,TN,F05,T03,167.00,110.00,43.00
CO,FL,F07,T04,11.00,10.00,9.00
CA,NJ,F07,T00,255.00,676.00,1030.00
KY,PA,F07,T04,86.00,236.00,75.00
OR,CA,F07,T00,416.00,504.00,200.00
VA,NC,F03,T00,342.00,218.00,15.00
AL,SC,F05,T03,47.00,82.00,20.00
CT,CA,F07,T03,75.00,42.00,59.00
MS,LA,F05,T04,88.00,184.00,22.00
NV,NV,F07,T00,1131.00,2448.00,24.00
OH,OH,F05,T00,931.00,496.00,10.00
MO,IA,F07,T04,35.00,168.00,18.00
MD,DE,F02,T00,15.00,350.00,11.00
OK,TN,F07,T00,5.00,8.00,2.00
IA,MI,F07,T03,73.00,278.00,60.00
TX,OK,F07,T03,482.00,744.00,90.00
WA,AZ,F07,T00,45.00,110.00,74.00
NH,NY,F08,T03,31.00,88.00,14.00
ND,CA,F03,T04,14.00,42.00,39.00
NC,MA,F05,T00,39.00,30.00,11.00
VT,ME,F04,T00,9.00,46.00,6.00
UT,TX,F06,T03,57.00,46.00,32.00
NY,NC,F07,T00,190.00,284.00,93.00
NC,NH,F05,T00,4.00,4.00,2.00
NC,DE,F05,T00,46.00,38.00,5.00
GA,GA,F05,T03,4073.00,3042.00,129.00
NV,NV,F05,T00,435.00,322.00,2.00
OR,HI,F04,T00,14.00,156.00,212.00
MD,MD,F05,T05,1504.00,868.00,13.00
NV,WA,F07,T04,76.00,126.00,71.00
VA,NJ,F06,T03,114.00,70.00,11.00
IA,OK,F04,T06,34.00,328.00,103.00
NC,WV,F05,T04,9.00,10.00,2.00
TN,AL,F07,T05,197.00,498.00,37.00
CA,TN,F07,T00,51.00,188.00,218.00
CT,CA,F07,T00,75.00,42.00,59.00
GA,KY,F07,T04,31.00,92.00,20.00
IL,IN,F08,T04,156.00,794.00,72.00
NC,KY,F07,T04,38.00,82.00,18.00
CT,UT,F07,T04,10.00,4.00,5.00
IA,OK,F04,T00,167.00,890.00,298.00
NH,NH,F07,T04,21.00,60.00,1.00
NY,ME,F07,T03,79.00,204.00,57.00
MI,KY,F07,T04,71.00,130.00,24.00
IL,CA,F07,T04,797.00,1196.00,1225.00
IL,MS,F01,T03,4.00,14.00,3.00
AL,NC,F05,T03,141.00,124.00,34.00
NH,NY,F08,T00,31.00,88.00,14.00
NM,NM,F08,T05,604.00,850.00,30.00
CO,KS,F07,T03,13.00,56.00,9.00
KY,IA,F07,T03,39.00,52.00,14.00
GA,TN,F07,T04,433.00,812.00,115.00
AZ,AZ,F05,T00,456.00,376.00,4.00
OH,MI,F07,T05,373.00,530.00,35.00
IL,NC,F07,T04,61.00,68.00,28.00
MI,CA,F06,T03,123.00,118.00,132.00
NC,VA,F08,T04,110.00,472.00,42.00
MN,OR,F05,T04,115.00,122.00,103.00
VT,IL,F07,T00,39.00,40.00,19.00
TN,PA,F06,T00,183.00,244.00,107.00
MN,KS,F05,T00,53.00,68.00,19.00
ND,MN,F03,T04,31.00,122.00,14.00
OH,FL,F07,T00,368.00,564.00,276.00
AR,KY,F05,T00,72.00,54.00,18.00
IA,PA,F06,T00,79.00,174.00,86.00
TX,NM,F05,T03,29.00,40.00,14.00
IA,KS,F07,T04,49.00,218.00,40.00
AR,UT,F05,T03,137.00,86.00,57.00
ND,IL,F07,T04,29.00,104.00,36.00
OH,AL,F06,T03,53.00,98.00,29.00
UT,CA,F06,T04,220.00,252.00,94.00
AL,AZ,F05,T00,10.00,6.00,5.00
NY,CO,F07,T00,11.00,18.00,15.00
VT,NY,F07,T00,108.00,214.00,27.00
IA,IL,F06,T00,315.00,336.00,40.00
NY,GA,F07,T03,149.00,224.00,106.00
AR,MS,F07,T00,204.00,786.00,117.00
MO,OR,F07,T03,48.00,60.00,59.00
PA,IL,F06,T03,370.00,384.00,131.00
KY,PA,F06,T04,50.00,36.00,10.00
KY,MI,F08,T00,20.00,12.00,2.00
TX,KS,F05,T03,77.00,72.00,22.00
AR,TX,F05,T03,655.00,940.00,174.00
KS,SC,F07,T00,4.00,2.00,1.00
CA,OK,F07,T00,88.00,140.00,114.00
AR,TN,F05,T00,65.00,42.00,10.00
NY,DE,F07,T03,34.00,38.00,5.00
GA,NC,F07,T05,111.00,284.00,41.00
WV,PA,F05,T04,61.00,52.00,6.00
MN,WA,F02,T00,222.00,5898.00,5856.00
KY,GA,F07,T04,58.00,188.00,38.00
SC,NY,F05,T00,87.00,96.00,35.00
WV,WV,F04,T05,62.00,844.00,11.00
KY,IN,F06,T04,110.00,108.00,14.00
WA,WA,F08,T03,1348.00,1644.00,42.00
MO,TX,F06,T04,153.00,544.00,155.00
TX,MI,F04,T04,27.00,26.00,14.00
MD,TN,F07,T03,29.00,30.00,8.00
KS,KY,F05,T00,64.00,62.00,28.00
