Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
KS,MA,F07,T00,3.00,4.00,2.00
ID,AZ,F03,T03,28.00,40.00,20.00
KS,AZ,F06,T06,17.00,136.00,89.00
CA,WA,F07,T04,462.00,664.00,294.00
MO,AR,F04,T03,356.00,2286.00,159.00
PA,MN,F05,T00,12.00,8.00,4.00
OH,TX,F04,T00,75.00,332.00,198.00
TX,AL,F05,T04,294.00,150.00,76.00
TN,MN,F05,T03,69.00,40.00,19.00
SC,GA,F03,T00,122.00,502.00,42.00
IA,NE,F07,T03,165.00,634.00,49.00
IL,MI,F05,T03,235.00,234.00,28.00
CT,CT,F06,T05,321.00,250.00,5.00
SD,WI,F05,T03,137.00,122.00,34.00
NC,GA,F04,T03,12.00,100.00,19.00
CA,CA,F03,T04,4425.00,7804.00,558.00
MO,GA,F07,T04,226.00,388.00,137.00
IL,MD,F07,T04,62.00,126.00,48.00
KY,KY,F07,T00,2670.00,4478.00,111.00
AR,MO,F05,T00,568.00,1008.00,161.00
NJ,WI,F07,T03,167.00,144.00,69.00
ID,WA,F07,T04,82.00,216.00,58.00
VA,OH,F08,T03,78.00,254.00,63.00
MI,IN,F03,T05,12.00,20.00,1.00
NJ,PA,F06,T04,204.00,196.00,13.00
WA,MO,F03,T03,9.00,34.00,31.00
NC,PA,F05,T00,374.00,406.00,93.00
MO,SD,F06,T05,2.00,2.00,1.00
TN,LA,F05,T03,51.00,48.00,13.00
MO,FL,F04,T03,12.00,32.00,17.00
TX,NC,F03,T00,18.00,68.00,42.00
IL,WA,F07,T04,146.00,72.00,74.00
IA,NY,F04,T06,102.00,502.00,248.00
MO,TN,F06,T00,83.00,312.00,66.00
PA,CT,F06,T04,41.00,40.00,5.00
IA,IL,F07,T06,291.00,1760.00,276.00
OH,AR,F06,T00,57.00,42.00,15.00
MN,KY,F04,T03,4.00,16.00,6.00
WI,IN,F07,T04,255.00,392.00,60.00
SC,PA,F05,T05,35.00,38.00,11.00
VA,NJ,F03,T00,14.00,22.00,4.00
IN,TX,F04,T03,45.00,98.00,52.00
MA,CA,F06,T03,4.00,4.00,6.00
IN,PA,F07,T03,92.00,180.00,44.00
AR,OH,F05,T03,93.00,76.00,32.00
ID,ID,F06,T00,75.00,114.00,4.00
FL,NC,F07,T00,148.00,400.00,135.00
IL,AZ,F09,T00,22.00,2.00,1.00
MD,NY,F07,T03,465.00,760.00,99.00
WA,NJ,F03,T03,32.00,90.00,124.00
NE,LA,F05,T00,62.00,52.00,28.00
VA,PA,F07,T04,327.00,360.00,48.00
KY,VA,F06,T04,21.00,40.00,11.00
NC,MN,F05,T04,22.00,24.00,14.00
IL,OH,F06,T04,299.00,512.00,85.00
PA,MN,F08,T03,6.00,20.00,9.00
PA,ME,F07,T00,59.00,114.00,31.00
IN,OH,F05,T04,87.00,110.00,14.00
WA,IL,F05,T03,16.00,8.00,7.00
KS,MO,F05,T03,522.00,380.00,46.00
IL,MD,F06,T00,49.00,94.00,35.00
MO,MS,F04,T00,6.00,68.00,16.00
MI,MI,F01,T03,214.00,378.00,25.00
AZ,CA,F05,T00,255.00,240.00,52.00
ND,TX,F07,T00,28.00,132.00,95.00
AR,PA,F07,T04,193.00,184.00,111.00
NC,KY,F03,T00,103.00,36.00,11.00
VA,WV,F07,T03,124.00,500.00,48.00
NJ,DE,F07,T04,12.00,28.00,1.00
PA,VA,F06,T03,81.00,106.00,14.00
VA,PA,F06,T05,23.00,90.00,7.00
OH,MO,F04,T05,27.00,54.00,14.00
FL,MA,F03,T04,77.00,140.00,99.00
FL,IA,F03,T03,1.00,2.00,1.00
MA,OH,F05,T03,56.00,30.00,11.00
IL,IA,F03,T03,36.00,40.00,5.00
IN,AL,F07,T03,43.00,76.00,22.00
NC,MI,F06,T00,8.00,8.00,2.00
WV,PA,F05,T03,106.00,102.00,10.00
MN,OH,F07,T00,178.00,320.00,131.00
NC,MD,F07,T05,17.00,34.00,6.00
CA,CA,F04,T03,3440.00,32254.00,1350.00
NJ,DE,F07,T03,59.00,124.00,4.00
KS,ND,F07,T00,16.00,10.00,4.00
AR,CO,F05,T04,34.00,30.00,13.00
IN,IL,F06,T03,312.00,512.00,41.00
MD,VA,F06,T05,197.00,102.00,3.00
SC,GA,F05,T03,429.00,462.00,45.00
NJ,MD,F06,T03,102.00,154.00,12.00
NY,NC,F06,T04,18.00,16.00,6.00
CA,MA,F03,T03,155.00,222.00,340.00
IA,WI,F06,T06,34.00,304.00,60.00
ND,IA,F07,T03,11.00,66.00,15.00
ND,MN,F03,T03,118.00,664.00,59.00
KS,KS,F04,T04,108.00,1654.00,87.00
PA,NY,F04,T04,27.00,88.00,11.00
NY,TN,F06,T04,21.00,14.00,5.00
NC,TN,F05,T00,69.00,52.00,11.00
MN,WI,F05,T05,48.00,58.00,3.00
NE,MI,F04,T03,13.00,16.00,6.00
MD,GA,F07,T00,48.00,62.00,21.00
IN,TN,F06,T04,102.00,312.00,35.00
TX,NE,F07,T03,43.00,84.00,33.00
AR,PA,F05,T03,118.00,114.00,62.00
GA,OH,F06,T03,60.00,58.00,19.00
OH,TX,F04,T03,75.00,332.00,198.00
IL,MS,F07,T00,64.00,166.00,47.00
NE,MO,F05,T04,89.00,142.00,21.00
KS,MO,F07,T03,866.00,2084.00,71.00
MN,SD,F08,T04,5.00,8.00,2.00
OK,IL,F06,T03,26.00,48.00,15.00
MS,LA,F06,T00,21.00,44.00,5.00
NC,GA,F04,T00,12.00,100.00,19.00
FL,NC,F06,T05,27.00,18.00,6.00
AL,MS,F07,T04,18.00,88.00,10.00
IA,IA,F08,T05,449.00,754.00,9.00
MD,MO,F07,T03,6.00,10.00,4.00
WI,CA,F05,T03,528.00,274.00,286.00
MA,GA,F05,T03,55.00,48.00,27.00
KY,IN,F08,T03,41.00,24.00,2.00
NJ,NY,F06,T00,976.00,970.00,40.00
IA,OH,F06,T05,4.00,18.00,5.00
NY,NY,F07,T03,9086.00,25060.00,618.00
OH,WI,F07,T04,184.00,210.00,47.00
ND,MN,F07,T00,115.00,492.00,43.00
GA,NC,F05,T04,106.00,138.00,24.00
CA,WI,F07,T05,34.00,54.00,58.00
IN,CA,F07,T00,113.00,306.00,360.00
CO,CO,F04,T03,901.00,4380.00,160.00
OH,IL,F06,T06,31.00,280.00,40.00
MS,IL,F07,T00,27.00,48.00,13.00
FL,NY,F03,T04,138.00,332.00,205.00
NY,PA,F04,T04,131.00,352.00,51.00
TX,GA,F07,T03,308.00,298.00,137.00
TN,AL,F06,T00,72.00,220.00,39.00
IA,MO,F07,T05,64.00,232.00,26.00
CA,PA,F03,T00,156.00,266.00,364.00
AL,TN,F04,T03,56.00,444.00,43.00
TX,OH,F07,T03,308.00,314.00,175.00
PA,NC,F05,T00,57.00,36.00,9.00
PA,NY,F06,T00,396.00,526.00,50.00
LA,LA,F08,T05,718.00,928.00,9.00
MT,MT,F08,T03,213.00,324.00,7.00
IA,CO,F06,T05,2.00,2.00,1.00
MN,WA,F05,T03,81.00,80.00,62.00
IL,FL,F04,T06,51.00,568.00,290.00
MS,TX,F07,T00,81.00,144.00,37.00
NC,NC,F08,T03,1275.00,2066.00,34.00
CA,AL,F07,T03,17.00,26.00,28.00
MO,AZ,F05,T03,44.00,36.00,23.00
OH,WI,F06,T03,74.00,68.00,16.00
NY,CT,F05,T00,74.00,52.00,5.00
AL,MI,F05,T00,129.00,126.00,47.00
MS,MS,F07,T03,955.00,3506.00,105.00
KS,TX,F06,T04,75.00,224.00,52.00
FL,GA,F04,T06,6.00,48.00,13.00
IA,TX,F07,T04,155.00,290.00,129.00
NY,AL,F07,T00,30.00,32.00,15.00
GA,TN,F04,T04,35.00,104.00,10.00
TN,FL,F05,T05,11.00,10.00,3.00
AZ,UT,F07,T00,91.00,78.00,28.00
CA,CA,F05,T03,16138.00,13670.00,413.00
IN,IL,F04,T00,117.00,820.00,120.00
NC,SC,F08,T00,19.00,98.00,9.00
WI,WI,F04,T05,886.00,8216.00,113.00
TX,UT,F07,T00,206.00,182.00,103.00
GA,AL,F05,T04,67.00,80.00,8.00
UT,PA,F05,T00,9.00,18.00,16.00
AR,IL,F07,T04,82.00,112.00,31.00
KY,OH,F05,T03,92.00,74.00,9.00
TX,LA,F05,T00,160.00,110.00,21.00
LA,MO,F07,T00,79.00,156.00,66.00
AR,MS,F06,T00,24.00,32.00,6.00
ND,OR,F04,T06,17.00,374.00,296.00
PA,WI,F01,T04,37.00,100.00,40.00
NC,GA,F08,T04,24.00,120.00,20.00
ID,ID,F05,T03,170.00,200.00,5.00
CA,IL,F06,T06,30.00,94.00,109.00
IN,MI,F07,T00,434.00,1300.00,143.00
CA,IL,F03,T00,112000312.00,76000484.00,606.00
OR,UT,F06,T03,11.00,16.00,6.00
AR,MS,F05,T06,25.00,86.00,29.00
KS,AL,F07,T04,2.00,2.00,1.00
MA,ME,F07,T03,128.00,220.00,19.00
IA,NE,F06,T04,55.00,48.00,2.00
MS,MS,F07,T05,834.00,2452.00,60.00
GA,KY,F06,T00,27.00,42.00,10.00
WA,IL,F07,T00,141.00,242.00,248.00
WA,TN,F03,T04,12.00,44.00,53.00
KS,OK,F06,T00,106.00,330.00,38.00
MI,TX,F03,T06,11.00,46.00,40.00
ID,OR,F03,T03,65.00,122.00,27.00
PA,TN,F07,T04,151.00,142.00,49.00
IN,IN,F02,T00,412.00,8216.00,180.00
OK,AZ,F06,T00,15.00,52.00,30.00
MN,NY,F04,T03,5.00,10.00,6.00
MN,MN,F04,T03,1244.00,10484.00,215.00
NV,CA,F07,T03,378.00,970.00,116.00
KY,WV,F08,T00,17.00,10.00,1.00
MS,AR,F07,T05,60.00,84.00,7.00
KY,MN,F06,T04,14.00,16.00,7.00
WA,MO,F03,T00,10.00,40.00,38.00
MI,IL,F03,T05,3.00,8.00,1.00
IL,CO,F07,T03,83.00,70.00,35.00
WI,MN,F02,T07,45.00,622.00,2.00
IN,OH,F07,T03,540.00,1948.00,154.00
IA,VA,F05,T04,142.00,86.00,48.00
IA,IL,F07,T05,187.00,558.00,49.00
NY,MA,F07,T03,936.00,2164.00,230.00
WA,AZ,F03,T04,27.00,50.00,37.00
TN,WI,F07,T00,64.00,118.00,41.00
GA,AL,F05,T05,83.00,102.00,9.00
NE,TX,F02,T06,62.00,1190.00,620.00
IN,OH,F06,T05,135.00,112.00,10.00
IL,TX,F07,T06,192.00,504.00,303.00
GA,MO,F05,T03,36.00,54.00,18.00
MN,MI,F06,T00,102.00,340.00,109.00
GA,TN,F04,T05,21.00,124.00,5.00
OH,PA,F04,T00,268.00,1532.00,368.00
OR,WA,F07,T04,307.00,416.00,45.00
MI,PA,F07,T03,280.00,472.00,133.00
TX,TX,F02,T03,1513.00,24318.00,1056.00
TX,VA,F05,T03,231.00,166.00,127.00
NM,NM,F08,T03,464.00,628.00,17.00
NJ,NJ,F09,T03,1101.00,58.00,1.00
MN,IA,F02,T04,11.00,138.00,15.00
NE,KS,F04,T04,40.00,222.00,27.00
TX,OH,F07,T00,317.00,322.00,181.00
AR,CA,F05,T03,268.00,280.00,233.00
MN,PA,F06,T00,46.00,140.00,84.00
CA,CO,F06,T04,103.00,92.00,51.00
NC,CA,F06,T00,40.00,40.00,52.00
MT,MT,F08,T00,213.00,324.00,7.00
TN,NJ,F05,T00,43.00,44.00,16.00
FL,PA,F07,T04,68.00,140.00,73.00
SC,NC,F04,T04,89.00,508.00,22.00
NE,LA,F05,T03,62.00,52.00,28.00
MN,KS,F07,T00,31.00,72.00,18.00
CA,AL,F07,T00,84.00,144.00,188.00
NC,KY,F07,T03,91.00,120.00,30.00
SD,IA,F05,T03,135.00,126.00,17.00
MO,OK,F05,T05,28.00,26.00,3.00
TN,VA,F07,T05,59.00,124.00,18.00
MI,MD,F07,T00,100.00,438.00,147.00
KS,CA,F05,T00,373.00,238.00,161.00
OH,CA,F05,T03,85.00,40.00,46.00
IN,TX,F06,T00,247.00,362.00,166.00
UT,WA,F07,T04,23.00,16.00,6.00
KY,WV,F07,T00,37.00,40.00,3.00
MI,VA,F07,T04,164.00,154.00,55.00
MN,MO,F06,T03,25.00,58.00,14.00
KY,NY,F08,T00,49.00,30.00,11.00
VA,WV,F04,T05,15.00,106.00,2.00
IL,LA,F03,T00,1908.00,16118.00,9290.00
TN,MD,F06,T00,30.00,28.00,11.00
CA,CA,F05,T00,16142.00,13670.00,413.00
KY,KY,F06,T03,194.00,504.00,15.00
WI,OH,F06,T05,5.00,6.00,2.00
IA,MI,F06,T03,36.00,192.00,44.00
PA,NE,F06,T03,38.00,32.00,18.00
IL,TX,F06,T04,99.00,172.00,77.00
MS,GA,F04,T00,7.00,36.00,6.00
KY,OH,F05,T00,92.00,74.00,9.00
GA,SC,F03,T03,206.00,442.00,44.00
MI,MI,F07,T04,792.00,1836.00,82.00
FL,IL,F07,T04,133.00,138.00,83.00
NJ,MD,F07,T00,212.00,328.00,27.00
MD,MD,F07,T05,1998.00,4178.00,72.00
IL,IL,F08,T03,2797.00,4750.00,95.00
OH,CO,F06,T00,64.00,72.00,45.00
KY,GA,F05,T00,46.00,28.00,6.00
MI,MA,F07,T04,41.00,56.00,16.00
UT,UT,F06,T05,75.00,104.00,2.00
GA,NC,F07,T00,450.00,940.00,148.00
MA,CA,F04,T00,68000068.00,60000060.00,208.00
MN,WA,F07,T04,19.00,20.00,17.00
NC,TN,F07,T00,225.00,352.00,68.00
NE,MI,F05,T04,386.00,362.00,144.00
IL,OK,F07,T03,40.00,54.00,17.00
NC,OH,F05,T03,77.00,96.00,23.00
ID,OR,F05,T03,53.00,56.00,11.00
IL,IN,F09,T00,272.00,22.00,1.00
PA,ME,F06,T03,23.00,24.00,6.00
CA,NJ,F08,T04,22.00,20.00,30.00
SD,TX,F05,T00,151.00,146.00,73.00
IL,TN,F04,T03,27.00,26.00,4.00
MI,IN,F06,T00,206.00,146.00,19.00
IN,TN,F06,T05,16.00,12.00,3.00
TN,UT,F07,T00,98.00,60.00,51.00
CT,CT,F08,T03,839.00,990.00,10.00
SC,GA,F03,T05,54.00,238.00,12.00
NE,WA,F04,T00,69.00,282.00,266.00
FL,GA,F07,T04,163.00,526.00,87.00
IL,WI,F07,T05,423.00,1186.00,72.00
NJ,CA,F06,T04,38.00,44.00,62.00
GA,TN,F06,T03,174.00,234.00,37.00
IN,IN,F07,T04,1054.00,4302.00,129.00
IN,TN,F07,T00,127.00,548.00,157.00
CO,IL,F06,T00,16.00,42.00,22.00
NC,VA,F04,T04,21.00,126.00,11.00
CA,TX,F07,T05,111.00,184.00,153.00
FL,OH,F03,T00,6.00,6.00,3.00
NM,CO,F06,T03,30.00,20.00,3.00
ID,UT,F02,T00,55.00,974.00,90.00
AR,AL,F03,T03,13.00,40.00,6.00
MN,FL,F06,T00,48.00,238.00,193.00
WI,IN,F05,T05,7.00,6.00,1.00
WI,MO,F07,T00,625.00,540.00,158.00
TX,CO,F08,T04,34.00,106.00,57.00
NY,MI,F07,T03,225.00,470.00,109.00
MO,FL,F05,T00,65.00,78.00,43.00
FL,SC,F03,T04,38.00,58.00,17.00
IL,TN,F07,T06,77.00,406.00,99.00
MN,NE,F05,T03,119.00,116.00,14.00
KY,IN,F04,T05,5.00,34.00,2.00
WA,UT,F07,T00,105.00,166.00,65.00
NY,VT,F08,T03,72.00,212.00,28.00
MO,KY,F06,T04,13.00,38.00,8.00
CA,HI,F06,T00,33000033.00,124000124.00,316.00
WI,MN,F05,T03,117.00,96.00,13.00
IL,TN,F06,T03,186.00,352.00,90.00
KY,MA,F06,T00,14.00,18.00,9.00
SC,VA,F05,T05,59.00,70.00,12.00
TN,AR,F05,T05,29.00,28.00,3.00
MA,CT,F07,T05,387.00,860.00,47.00
GA,MA,F07,T04,17.00,26.00,14.00
GA,MO,F07,T00,15.00,24.00,9.00
TX,AL,F07,T00,91.00,114.00,39.00
WI,NC,F07,T04,122.00,130.00,63.00
OH,TN,F06,T04,188.00,238.00,52.00
PA,OH,F07,T00,518.00,1000.00,81.00
MA,MN,F07,T04,21.00,54.00,39.00
TN,NC,F07,T04,139.00,316.00,58.00
IL,TX,F04,T00,81.00,404.00,191.00
IA,OR,F05,T00,8.00,6.00,6.00
FL,FL,F02,T03,104.00,1464.00,59.00
GA,FL,F04,T04,287.00,1042.00,143.00
AR,TX,F04,T04,34.00,306.00,50.00
OH,LA,F06,T00,10.00,16.00,8.00
MI,NC,F07,T00,117.00,160.00,70.00
OH,VA,F04,T06,73.00,618.00,204.00
WI,WI,F07,T03,7697.00,14372.00,439.00
MN,TX,F05,T04,168.00,158.00,80.00
MI,AZ,F06,T00,11.00,16.00,16.00
VA,DE,F05,T05,44.00,36.00,4.00
AZ,CA,F07,T00,307.00,426.00,104.00
WA,WA,F04,T03,577.00,3404.00,163.00
AK,AK,F05,T11,4.00,2.00,1.00
FL,TN,F04,T03,5.00,94.00,31.00
CA,IA,F05,T04,11.00,4.00,5.00
MO,OH,F07,T04,147.00,66.00,19.00
TN,SC,F07,T00,109.00,362.00,58.00
IL,IL,F08,T00,2904.00,5020.00,111.00
OK,LA,F05,T00,19.00,20.00,6.00
AR,NE,F07,T03,97.00,120.00,32.00
OR,OH,F03,T06,15.00,18.00,25.00
OH,VA,F04,T00,123.00,904.00,280.00
PA,OH,F08,T03,20.00,76.00,11.00
TN,NJ,F05,T03,43.00,44.00,16.00
OK,AR,F06,T00,50.00,120.00,15.00
OH,PA,F07,T04,696.00,1910.00,308.00
MI,OH,F01,T00,8.00,16.00,2.00
AL,LA,F07,T03,19.00,48.00,8.00
NE,IL,F07,T03,124.00,148.00,36.00
MI,NC,F06,T04,23.00,20.00,7.00
OK,KS,F06,T04,14.00,40.00,5.00
VA,SC,F08,T05,165.00,462.00,89.00
NY,OH,F07,T00,430.00,614.00,111.00
WI,WI,F03,T03,837.00,2156.00,48.00
GA,MA,F05,T03,37.00,22.00,12.00
WI,MO,F05,T04,26.00,26.00,7.00
MS,TX,F05,T03,131.00,134.00,37.00
PA,MO,F06,T03,31.00,28.00,12.00
ID,CA,F05,T04,214.00,200.00,73.00
MO,KY,F06,T05,15.00,20.00,3.00
OH,WI,F06,T04,71.00,64.00,15.00
NE,MI,F04,T04,13.00,16.00,6.00
TX,TX,F06,T03,5501.00,6974.00,483.00
TX,IN,F05,T03,213.00,128.00,65.00
KY,IN,F07,T05,275.00,440.00,14.00
PA,AR,F06,T00,20.00,34.00,19.00
WA,IL,F05,T04,16.00,6.00,7.00
OK,CO,F06,T03,6.00,18.00,7.00
DE,GA,F05,T03,11.00,26.00,10.00
NE,NC,F05,T03,233.00,122.00,81.00
NJ,VA,F06,T04,9.00,10.00,2.00
OH,VA,F05,T04,52.00,52.00,13.00
WY,IA,F07,T04,4.00,14.00,6.00
GA,SC,F06,T05,81.00,122.00,14.00
AL,AL,F08,T00,629.00,950.00,13.00
OK,KS,F06,T05,26.00,34.00,4.00
WI,WI,F02,T00,405.00,6012.00,68.00
IN,KY,F06,T05,79.00,94.00,6.00
CA,AR,F07,T00,38.00,68.00,59.00
WA,NV,F07,T04,8.00,24.00,13.00
MN,MS,F05,T03,20.00,14.00,6.00
WI,MO,F07,T03,625.00,540.00,158.00
NY,MA,F05,T05,137.00,68.00,10.00
TN,KY,F07,T00,254.00,576.00,55.00
NE,IA,F05,T03,982.00,1272.00,105.00
UT,UT,F06,T00,95.00,116.00,3.00
IL,WI,F07,T04,363.00,1008.00,85.00
UT,AZ,F07,T00,48.00,40.00,12.00
ID,CO,F07,T03,61.00,164.00,56.00
WI,IL,F02,T06,163.00,3124.00,308.00
VT,VT,F06,T03,66.00,30.00,1.00
MI,OH,F05,T05,255.00,192.00,15.00
PA,OH,F07,T05,191.00,500.00,25.00
NE,NE,F05,T05,221.00,186.00,6.00
TN,AR,F05,T00,51.00,56.00,9.00
IL,TN,F05,T00,153.00,120.00,27.00
IL,MO,F06,T05,65.00,178.00,11.00
AR,MN,F05,T03,79.00,82.00,30.00
WI,OK,F07,T03,65.00,70.00,31.00
CA,UT,F07,T06,40.00,82.00,39.00
LA,OH,F07,T04,27.00,30.00,14.00
OH,OH,F07,T04,1383.00,5914.00,283.00
LA,TN,F07,T00,116.00,332.00,91.00
GA,GA,F05,T05,1863.00,1474.00,50.00
MD,VA,F04,T00,38.00,358.00,11.00
MN,MO,F06,T04,23.00,48.00,11.00
NJ,VT,F06,T03,34.00,34.00,4.00
WI,TX,F07,T05,117.00,114.00,63.00
MI,MI,F01,T05,41.00,64.00,2.00
CA,TX,F03,T03,458.00,864.00,638.00
PA,DC,F05,T00,41.00,30.00,2.00
WA,GA,F03,T03,13.00,24.00,31.00
CA,OK,F08,T03,8.00,6.00,5.00
TN,OH,F06,T04,45.00,54.00,15.00
MO,SD,F06,T03,2.00,2.00,1.00
CA,MD,F03,T00,89.00,130.00,179.00
NE,KS,F06,T05,11.00,30.00,3.00
NV,CA,F01,T03,2.00,4.00,1.00
CT,MA,F06,T00,264.00,274.00,14.00
OH,NJ,F05,T04,51.00,48.00,12.00
TN,NY,F06,T04,14.00,20.00,8.00
CA,PA,F03,T03,150.00,248.00,340.00
TX,OR,F06,T00,16.00,52.00,57.00
ID,IN,F03,T00,9.00,10.00,9.00
GA,NY,F03,T04,8.00,20.00,13.00
TX,CA,F05,T03,601.00,558.00,382.00
NC,NJ,F05,T04,40.00,36.00,10.00
IN,LA,F03,T07,269.00,2132.00,1097.00
PA,FL,F05,T04,23.00,16.00,8.00
CO,NC,F05,T03,96.00,52.00,42.00
CA,CO,F08,T03,40.00,62.00,33.00
MO,OH,F04,T00,33.00,84.00,28.00
PA,DE,F06,T03,38.00,44.00,2.00
MD,MA,F07,T00,105.00,150.00,30.00
FL,AL,F03,T00,26.00,158.00,28.00
TX,LA,F07,T00,483.00,1102.00,221.00
PA,KY,F03,T04,8.00,4.00,1.00
VA,NC,F06,T04,55.00,114.00,12.00
CO,OR,F04,T04,11.00,28.00,18.00
TN,MS,F09,T00,66.00,4.00,1.00
OH,SC,F06,T00,47.00,54.00,17.00
WI,MN,F07,T00,838.00,1838.00,155.00
MN,NY,F07,T00,104.00,140.00,79.00
MI,VA,F05,T04,31.00,20.00,7.00
NY,FL,F07,T05,49.00,146.00,92.00
MO,IN,F05,T04,34.00,32.00,8.00
TX,MI,F04,T00,28.00,58.00,41.00
TX,TX,F02,T06,586.00,9048.00,1287.00
ME,MA,F06,T03,72.00,74.00,6.00
NE,IL,F06,T04,30.00,86.00,20.00
ID,NE,F03,T00,11.00,24.00,9.00
MN,NE,F07,T03,74.00,154.00,28.00
IN,IL,F04,T05,21.00,158.00,8.00
IL,LA,F04,T07,430.00,4202.00,2265.00
PA,IA,F06,T00,5.00,8.00,4.00
WI,IA,F05,T05,17.00,12.00,2.00
DE,MD,F05,T04,22.00,44.00,2.00
IL,MI,F07,T04,543.00,1230.00,157.00
CO,OR,F05,T00,28.00,16.00,10.00
GA,LA,F06,T04,30.00,36.00,9.00
MI,PA,F05,T03,60.00,44.00,11.00
NY,NY,F03,T03,1432.00,2476.00,28.00
PA,TX,F05,T04,9.00,6.00,4.00
OR,SC,F03,T00,13.00,12.00,20.00
TN,SC,F06,T00,94.00,146.00,26.00
SC,AL,F06,T00,44.00,54.00,10.00
TN,AR,F05,T03,51.00,56.00,9.00
NJ,OH,F06,T05,18.00,34.00,8.00
OH,RI,F07,T06,31.00,142.00,61.00
WI,NE,F05,T03,14.00,6.00,2.00
MI,AZ,F05,T03,21.00,10.00,11.00
NC,MS,F05,T04,24.00,22.00,7.00
MI,OH,F04,T00,63.00,242.00,26.00
LA,AL,F05,T03,32.00,32.00,4.00
IN,MO,F06,T00,49.00,104.00,13.00
MO,NY,F04,T03,11.00,58.00,33.00
OK,CO,F06,T00,6.00,18.00,7.00
OR,GA,F03,T00,39.00,38.00,53.00
NE,IA,F05,T04,713.00,1030.00,90.00
CA,MN,F06,T00,72.00,106.00,112.00
OK,OK,F03,T00,122.00,288.00,6.00
WI,IL,F07,T04,1191.00,1718.00,161.00
NC,NJ,F06,T00,17.00,20.00,5.00
MO,SD,F06,T00,2.00,2.00,1.00
MI,TN,F05,T03,29.00,36.00,11.00
FL,SC,F06,T03,65.00,70.00,15.00
AL,MO,F01,T00,4.00,8.00,3.00
TN,IN,F05,T00,30.00,20.00,3.00
MA,OH,F05,T00,58.00,30.00,11.00
GA,NC,F04,T04,75.00,208.00,38.00
TX,MA,F05,T03,82.00,70.00,68.00
TN,CA,F07,T00,129000200.00,232000156.00,452.00
MD,WI,F07,T04,21.00,22.00,10.00
GA,AL,F06,T05,68.00,100.00,9.00
NC,PA,F01,T04,11.00,20.00,4.00
AL,GA,F06,T00,104.00,124.00,8.00
AL,GA,F01,T03,10.00,22.00,4.00
KY,VA,F08,T04,53.00,30.00,9.00
FL,GA,F03,T00,77.00,240.00,56.00
AR,WA,F05,T04,44.00,36.00,38.00
MI,IA,F07,T03,89.00,226.00,54.00
MN,NJ,F04,T03,3.00,14.00,10.00
SC,TX,F05,T00,54.00,62.00,32.00
NC,NC,F06,T03,1155.00,2162.00,78.00
CA,CO,F08,T00,13.00,8.00,6.00
OH,GA,F07,T03,152.00,166.00,50.00
PA,NY,F05,T04,196.00,176.00,16.00
TX,MI,F05,T00,157.00,104.00,66.00
MS,MO,F05,T00,55.00,50.00,11.00
MO,IL,F08,T03,316.00,926.00,95.00
KY,KY,F05,T00,424.00,366.00,14.00
PA,WV,F03,T05,30.00,50.00,4.00
OK,OK,F08,T03,738.00,1008.00,15.00
MO,NC,F07,T00,14.00,10.00,5.00
WI,TN,F05,T03,10.00,4.00,1.00
IA,GA,F06,T04,29.00,116.00,50.00
IL,MN,F03,T03,22.00,30.00,6.00
WI,IL,F03,T00,241.00,1004.00,65.00
WA,WA,F02,T03,280.00,4344.00,175.00
PA,WI,F07,T04,150.00,116.00,46.00
IA,MO,F07,T04,282.00,1002.00,123.00
WA,ID,F08,T04,10.00,26.00,6.00
GA,NJ,F06,T03,39.00,36.00,16.00
IA,NE,F05,T03,391.00,402.00,24.00
CO,IL,F07,T00,59.00,88.00,42.00
CA,TX,F08,T03,213.00,494.00,359.00
KY,IL,F08,T04,28.00,16.00,2.00
NY,AZ,F07,T04,4.00,4.00,4.00
MN,IA,F05,T00,594.00,634.00,53.00
CA,AZ,F05,T05,50.00,46.00,9.00
ID,NE,F03,T03,11.00,24.00,9.00
CA,AZ,F08,T00,345.00,930.00,229.00
NE,NE,F07,T00,1097.00,2878.00,109.00
CA,SC,F03,T03,25.00,34.00,43.00
MA,IL,F07,T04,82.00,102.00,52.00
SC,IN,F07,T03,64.00,32.00,11.00
KY,MI,F06,T03,22.00,40.00,10.00
GA,CO,F06,T00,23.00,26.00,19.00
WA,OR,F05,T05,43.00,26.00,3.00
PA,TN,F07,T03,187.00,170.00,59.00
ID,TX,F07,T00,84.00,242.00,214.00
PA,CA,F05,T00,138.00,82.00,111.00
KY,GA,F05,T03,46.00,28.00,6.00
TX,CO,F05,T04,97.00,76.00,27.00
CO,CO,F06,T00,464.00,1046.00,31.00
WA,PA,F03,T00,43.00,104.00,142.00
MO,SC,F07,T00,10.00,10.00,4.00
TN,TX,F07,T00,292.00,700.00,214.00
OR,OR,F05,T00,495.00,456.00,24.00
NH,MA,F07,T05,77.00,170.00,5.00
CO,WA,F04,T04,24.00,50.00,30.00
LA,FL,F07,T04,62.00,32.00,11.00
NY,NY,F09,T03,1717.00,96.00,1.00
MO,IN,F05,T03,55.00,54.00,14.00
AR,PA,F06,T00,37.00,142.00,86.00
WI,WI,F07,T04,3176.00,6506.00,238.00
WY,IA,F07,T03,4.00,14.00,6.00
FL,GA,F05,T04,133.00,132.00,20.00
MO,IN,F04,T03,30.00,140.00,38.00
MO,FL,F07,T03,69.00,42.00,26.00
