Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
WA,KS,F03,T04,2.00,4.00,4.00
CA,VA,F07,T14,27.00,4.00,5.00
NC,TN,F07,T04,173.00,346.00,76.00
LA,TX,F05,T05,176.00,124.00,16.00
IL,OH,F06,T03,415.00,724.00,127.00
WA,NY,F03,T03,77.00,158.00,215.00
FL,OK,F01,T00,503.00,366.00,249.00
MO,MI,F01,T00,1.00,0.00,0.00
AZ,AZ,F08,T03,1776.00,1906.00,28.00
IN,OH,F06,T03,751.00,846.00,75.00
NY,IL,F06,T04,173.00,150.00,50.00
SC,KY,F04,T03,20.00,26.00,6.00
WV,LA,F09,T04,1.00,0.00,0.00
KS,KS,F03,T05,279.00,1520.00,32.00
KY,PA,F05,T04,79.00,42.00,14.00
OH,FL,F06,T04,114.00,122.00,63.00
AK,CA,F08,T00,3.00,6.00,3.00
MD,IL,F04,T03,7.00,8.00,3.00
MD,TX,F07,T04,49.00,34.00,23.00
TN,MN,F06,T00,2.00,6.00,3.00
WV,KS,F09,T04,2.00,0.00,0.00
SC,WI,F06,T00,5.00,10.00,5.00
FL,ME,F09,T00,5.00,0.00,0.00
TN,KY,F07,T05,186.00,668.00,39.00
NE,CA,F04,T00,207.00,830.00,662.00
CO,CO,F02,T05,78.00,1056.00,23.00
IL,CA,F06,T03,271.00,270.00,271.00
OR,SC,F05,T03,1.00,0.00,0.00
AR,AR,F04,T03,925.00,8370.00,150.00
WA,CA,F05,T11,1.00,0.00,0.00
IL,GA,F07,T03,619.00,640.00,231.00
NC,UT,F09,T04,16.00,2.00,1.00
AL,TN,F07,T04,47.00,132.00,14.00
ME,TN,F07,T03,17.00,20.00,13.00
IA,AZ,F06,T00,35.00,156.00,120.00
WA,MI,F03,T00,18.00,28.00,33.00
MI,NC,F07,T05,6.00,6.00,2.00
KY,TN,F08,T00,69.00,46.00,6.00
GA,KY,F05,T00,129.00,104.00,25.00
PA,TX,F09,T04,38.00,2.00,1.00
CO,OR,F04,T00,186.00,306.00,181.00
MO,VA,F04,T03,20.00,60.00,29.00
IA,NE,F08,T00,7.00,22.00,2.00
IL,MO,F06,T00,219.00,486.00,49.00
MI,UT,F07,T00,15.00,12.00,10.00
AL,IL,F05,T03,143.00,118.00,39.00
OR,MA,F03,T00,80.00,108.00,176.00
KS,TN,F05,T04,214.00,104.00,52.00
WA,NC,F03,T04,36.00,74.00,101.00
OK,MS,F06,T00,6.00,20.00,6.00
VA,VA,F04,T00,578.00,4960.00,125.00
WI,IN,F03,T03,58.00,208.00,34.00
OR,AZ,F06,T03,2.00,6.00,4.00
NJ,NY,F05,T00,1646.00,870.00,27.00
CO,NY,F08,T06,97.00,304.00,307.00
UT,ID,F05,T00,38.00,32.00,4.00
PA,CA,F06,T00,280.00,364.00,496.00
IA,IL,F05,T04,726.00,490.00,68.00
CA,NC,F07,T04,157.00,146.00,195.00
TN,IL,F06,T03,210.00,322.00,88.00
OR,OR,F09,T00,100.00,4.00,0.00
CT,FL,F06,T00,0.00,0.00,0.00
AR,LA,F07,T00,84.00,242.00,49.00
OH,KY,F05,T05,65.00,64.00,4.00
CA,WA,F03,T04,696.00,626.00,294.00
UT,MN,F06,T00,52.00,42.00,28.00
DC,DC,F08,T03,398.00,406.00,1.00
IN,NE,F04,T04,90.00,78.00,22.00
NY,NH,F09,T03,1.00,0.00,0.00
ID,IN,F03,T04,33.00,98.00,86.00
VA,IL,F03,T00,7.00,12.00,6.00
ID,WI,F07,T03,323.00,214.00,177.00
TX,LA,F07,T00,872.00,1388.00,264.00
MD,DC,F09,T05,40.00,2.00,0.00
KS,WI,F04,T00,11.00,30.00,8.00
OH,PA,F05,T03,307.00,174.00,18.00
AL,AL,F07,T03,2449.00,5058.00,145.00
NJ,FL,F07,T00,371.00,210.00,121.00
NC,KS,F09,T00,3.00,0.00,0.00
SC,NC,F04,T04,85.00,654.00,24.00
IL,KY,F06,T03,149.00,358.00,54.00
OK,SC,F05,T04,45.00,24.00,15.00
OK,OK,F06,T00,137.00,510.00,22.00
KS,OK,F08,T05,9.00,28.00,4.00
MN,VA,F05,T03,140.00,58.00,38.00
GA,AZ,F07,T03,11.00,12.00,11.00
OR,NY,F07,T04,129.00,110.00,156.00
MO,CT,F06,T04,5.00,8.00,5.00
NC,WA,F05,T00,4.00,4.00,7.00
MA,IN,F05,T03,18.00,10.00,5.00
FL,OR,F05,T04,9.00,2.00,2.00
TX,OK,F05,T03,558.00,512.00,82.00
KY,IN,F07,T00,290.00,494.00,30.00
SD,MN,F04,T05,54.00,408.00,31.00
UT,UT,F04,T00,75.00,548.00,20.00
NV,PA,F07,T04,14.00,16.00,21.00
GA,TX,F07,T04,199.00,328.00,147.00
AR,AZ,F04,T03,5.00,36.00,26.00
NJ,IN,F07,T04,85.00,64.00,22.00
OH,MO,F07,T04,88.00,148.00,42.00
PA,ID,F05,T00,1.00,0.00,0.00
AZ,OH,F03,T03,33.00,46.00,49.00
NY,AZ,F03,T00,26.00,30.00,38.00
NY,NH,F07,T03,64.00,106.00,23.00
PA,NJ,F04,T14,0.00,0.00,0.00
OR,WA,F05,T00,659.00,486.00,43.00
AZ,WA,F05,T00,4.00,2.00,1.00
NE,KS,F07,T00,220.00,430.00,65.00
WI,OK,F07,T03,37.00,34.00,15.00
OK,KS,F02,T00,92.00,808.00,61.00
ID,NE,F03,T04,6.00,24.00,10.00
TX,UT,F07,T00,131.00,122.00,92.00
CA,NY,F08,T00,155.00,88.00,137.00
UT,AZ,F07,T04,236.00,200.00,76.00
KY,VA,F07,T00,32.00,40.00,12.00
NE,CO,F05,T00,173.00,146.00,33.00
OR,MI,F03,T03,82.00,82.00,99.00
GA,IN,F07,T00,153.00,220.00,69.00
MO,TN,F08,T00,70.00,258.00,36.00
NY,CA,F07,T03,349.00,320.00,424.00
TX,NJ,F06,T03,15.00,10.00,9.00
CA,IL,F03,T04,383.00,376.00,391.00
VA,LA,F05,T04,11.00,4.00,2.00
NC,GA,F06,T05,147.00,184.00,27.00
GA,AL,F07,T03,581.00,822.00,86.00
NE,CO,F08,T00,65.00,168.00,24.00
MI,NE,F04,T00,4.00,210.00,103.00
CO,MO,F02,T03,10.00,130.00,39.00
GA,GA,F04,T03,1688.00,10450.00,360.00
KY,SD,F09,T00,1.00,0.00,0.00
AR,MO,F05,T03,449.00,516.00,68.00
MI,AR,F07,T03,158.00,236.00,101.00
NC,NY,F05,T00,600.00,452.00,133.00
CA,OR,F05,T03,373.00,246.00,96.00
UT,AR,F06,T04,12.00,8.00,6.00
KY,KY,F05,T03,308.00,268.00,10.00
ID,WA,F07,T03,290.00,576.00,144.00
NJ,MO,F07,T04,102.00,98.00,49.00
NH,MA,F03,T03,9.00,6.00,0.00
ID,MO,F07,T03,300.00,208.00,155.00
MO,KY,F05,T00,17.00,62.00,9.00
IN,ND,F07,T04,43.00,290.00,110.00
PA,NY,F05,T03,943.00,518.00,43.00
OR,OR,F04,T04,175.00,1544.00,46.00
IN,IL,F04,T04,141.00,490.00,56.00
NY,MD,F07,T04,232.00,274.00,51.00
NY,ND,F06,T00,1.00,0.00,0.00
WI,CA,F05,T04,214.00,118.00,121.00
IL,MO,F04,T03,179.00,988.00,95.00
CA,NM,F08,T03,44.00,62.00,30.00
SD,IA,F06,T03,13.00,26.00,2.00
OH,PA,F04,T03,525.00,1116.00,225.00
MT,UT,F07,T03,6.00,18.00,5.00
CO,KS,F02,T00,155.00,1836.00,320.00
MS,PA,F05,T00,51.00,32.00,17.00
WI,IL,F09,T00,201.00,8.00,0.00
IN,VA,F03,T03,11.00,8.00,2.00
KS,VA,F05,T04,117.00,48.00,35.00
PA,MA,F03,T00,95.00,124.00,20.00
MN,IA,F05,T03,792.00,584.00,62.00
CA,PA,F07,T03,645.00,714.00,916.00
KS,MN,F05,T04,227.00,100.00,37.00
WV,NY,F05,T04,39.00,24.00,5.00
IN,MI,F02,T03,1.00,20.00,2.00
MO,UT,F05,T00,42.00,52.00,36.00
IA,MN,F04,T00,617.00,3504.00,401.00
WI,GA,F07,T04,381.00,324.00,153.00
VA,MD,F06,T04,59.00,146.00,9.00
OH,TX,F07,T04,739.00,640.00,351.00
OH,PA,F07,T05,444.00,794.00,97.00
NM,NM,F06,T03,133.00,1068.00,27.00
RI,NC,F07,T00,0.00,0.00,0.00
WA,CA,F08,T04,85.00,66.00,33.00
IL,OH,F04,T00,75.00,186.00,29.00
IL,MA,F09,T04,11.00,0.00,0.00
MO,MN,F04,T00,37.00,188.00,49.00
MO,OK,F05,T00,54.00,80.00,13.00
TN,LA,F06,T03,84.00,88.00,22.00
VA,CA,F07,T00,198.00,152.00,197.00
AL,KY,F03,T03,4.00,4.00,1.00
ID,WI,F07,T00,335.00,256.00,215.00
WV,VA,F05,T00,47.00,68.00,7.00
TN,TN,F03,T05,596.00,1020.00,16.00
TN,SC,F07,T04,117.00,360.00,64.00
CO,TN,F03,T00,14.00,62.00,40.00
CA,TN,F03,T00,122.00,118.00,132.00
SD,GA,F08,T06,24.00,90.00,64.00
ND,ID,F07,T03,21.00,40.00,24.00
TN,SC,F09,T04,40.00,2.00,0.00
PA,SC,F06,T00,47.00,42.00,13.00
AL,NC,F07,T05,23.00,24.00,6.00
IA,LA,F02,T07,357.00,5334.00,3860.00
AR,NE,F06,T00,7.00,8.00,3.00
IN,TX,F04,T04,136.00,200.00,102.00
UT,UT,F07,T03,1361.00,2916.00,98.00
NE,CA,F01,T04,11.00,22.00,18.00
GA,NC,F05,T00,930.00,682.00,111.00
NJ,OK,F07,T03,43.00,46.00,32.00
WI,NJ,F02,T00,42.00,364.00,226.00
ID,WA,F05,T03,9.00,6.00,2.00
NY,MI,F08,T03,93.00,154.00,45.00
NC,NJ,F09,T04,1041.00,32.00,7.00
WI,NE,F05,T00,32.00,26.00,8.00
WA,IN,F07,T04,20.00,28.00,31.00
MI,NC,F07,T04,84.00,192.00,82.00
CO,MO,F07,T14,1.00,0.00,0.00
CO,IN,F05,T03,13.00,4.00,2.00
KY,WA,F05,T04,2.00,2.00,3.00
CT,MA,F07,T14,0.00,0.00,0.00
WA,NH,F03,T04,5.00,6.00,11.00
WA,NC,F05,T03,43.00,10.00,14.00
KS,IN,F05,T00,354.00,186.00,72.00
UT,UT,F06,T04,163.00,480.00,13.00
KY,OH,F04,T03,45.00,208.00,18.00
OR,SC,F08,T00,1.00,0.00,0.00
TN,KY,F07,T04,320.00,814.00,91.00
IA,AR,F06,T00,41.00,186.00,77.00
GA,MA,F07,T00,37.00,82.00,43.00
UT,TN,F04,T00,3.00,10.00,8.00
AR,SC,F06,T04,13.00,44.00,17.00
WI,TN,F07,T05,29.00,22.00,8.00
KY,MA,F06,T04,0.00,0.00,0.00
AL,MS,F07,T00,98.00,284.00,22.00
MA,CT,F03,T03,85.00,102.00,6.00
MN,ND,F07,T05,66.00,310.00,38.00
IN,CA,F05,T03,150.00,96.00,104.00
MA,AZ,F07,T00,1.00,0.00,0.00
NC,AL,F07,T04,131.00,230.00,56.00
CA,NV,F06,T05,301.00,514.00,49.00
MN,WI,F05,T00,579.00,492.00,89.00
ID,MI,F07,T03,21.00,24.00,24.00
NJ,FL,F07,T03,365.00,210.00,119.00
TN,MO,F07,T03,118.00,176.00,43.00
ID,AZ,F07,T00,31.00,112.00,61.00
AL,AK,F05,T03,12.00,20.00,30.00
WI,OK,F05,T03,27.00,24.00,11.00
MD,PA,F04,T03,53.00,184.00,5.00
MA,GA,F05,T00,55.00,10.00,6.00
TX,NJ,F07,T04,90.00,158.00,134.00
TX,LA,F08,T04,310.00,780.00,119.00
TX,OK,F07,T04,324.00,960.00,172.00
CT,NJ,F07,T04,131.00,84.00,5.00
OH,CT,F04,T00,37.00,48.00,18.00
TX,OK,F04,T00,63.00,396.00,49.00
ND,IA,F03,T00,1.00,2.00,1.00
NY,FL,F06,T00,141.00,148.00,88.00
MT,OH,F07,T00,6.00,24.00,17.00
NJ,NY,F02,T00,7.00,16.00,0.00
TN,NC,F09,T03,231.00,10.00,2.00
NM,WA,F07,T00,9.00,6.00,5.00
IL,LA,F02,T00,2500.00,34832.00,20899.00
OR,ID,F03,T05,112.00,96.00,21.00
CA,NV,F05,T05,197.00,108.00,13.00
IL,WA,F06,T00,38.00,70.00,76.00
TX,IN,F07,T03,172.00,184.00,105.00
KY,MO,F09,T03,72.00,4.00,1.00
HI,AR,F03,T00,0.00,0.00,0.00
IL,IL,F09,T00,2.00,0.00,0.00
CT,CT,F04,T00,209.00,2038.00,11.00
GA,TN,F08,T03,155.00,360.00,31.00
TN,IN,F05,T05,30.00,52.00,8.00
MT,NM,F07,T00,0.00,0.00,0.00
IA,NJ,F08,T06,300.00,1514.00,915.00
SD,MN,F04,T04,50.00,660.00,72.00
CO,CO,F05,T03,2001.00,766.00,17.00
SD,KS,F03,T00,2.00,10.00,3.00
WA,UT,F05,T00,107.00,38.00,13.00
IN,MS,F02,T04,1.00,20.00,6.00
GA,LA,F05,T05,53.00,14.00,4.00
OH,PA,F03,T00,129.00,290.00,25.00
TN,IN,F04,T00,8.00,40.00,6.00
ID,MD,F03,T00,17.00,96.00,114.00
NJ,KS,F07,T03,32.00,18.00,12.00
MS,AZ,F05,T03,47.00,34.00,26.00
OR,TN,F08,T04,0.00,0.00,0.00
IA,CT,F07,T00,13.00,126.00,91.00
IL,ID,F09,T04,2.00,0.00,0.00
FL,NJ,F01,T00,0.00,0.00,0.00
IL,IN,F04,T00,162.00,488.00,58.00
AR,AZ,F07,T00,15.00,8.00,6.00
NE,MO,F07,T03,152.00,204.00,36.00
MO,MI,F01,T03,1.00,0.00,0.00
IN,TN,F03,T00,3.00,2.00,1.00
MN,SC,F06,T03,7.00,12.00,7.00
MD,NY,F07,T05,156.00,114.00,17.00
WA,OH,F05,T00,14.00,2.00,3.00
IL,TX,F06,T06,28.00,142.00,89.00
LA,WI,F07,T03,18.00,42.00,22.00
OH,SC,F03,T06,167.00,1234.00,424.00
CA,AZ,F05,T03,770.00,564.00,133.00
FL,SC,F05,T03,140.00,50.00,11.00
NE,NC,F09,T00,1.00,0.00,0.00
MA,NY,F09,T05,7.00,0.00,0.00
KS,GA,F07,T03,36.00,26.00,12.00
MI,MI,F07,T04,2076.00,4068.00,165.00
NC,NC,F06,T05,602.00,714.00,39.00
NE,WY,F04,T03,15.00,78.00,21.00
WA,IN,F07,T00,20.00,28.00,31.00
VT,TX,F07,T04,37.00,30.00,33.00
IL,MN,F05,T04,303.00,312.00,66.00
MO,NE,F04,T03,47.00,342.00,55.00
LA,LA,F08,T00,1432.00,1264.00,16.00
CT,IN,F07,T03,3.00,2.00,1.00
NJ,NJ,F03,T05,1163.00,1620.00,37.00
NJ,MD,F07,T00,402.00,350.00,32.00
OH,CO,F06,T04,24.00,24.00,16.00
NH,MA,F05,T00,192.00,88.00,3.00
WI,NY,F07,T04,556.00,474.00,224.00
TX,PA,F05,T04,319.00,162.00,130.00
CO,IL,F08,T04,37.00,72.00,34.00
FL,NC,F07,T04,278.00,596.00,203.00
WI,AZ,F07,T04,74.00,54.00,53.00
NC,CA,F08,T00,1.00,0.00,0.00
NC,NE,F07,T00,8.00,14.00,10.00
IA,KY,F04,T04,103.00,136.00,34.00
CO,NM,F08,T04,101.00,218.00,55.00
OR,OH,F07,T03,321.00,384.00,465.00
IN,IN,F05,T03,970.00,650.00,29.00
CT,NY,F07,T05,203.00,312.00,17.00
NV,KS,F07,T14,1.00,0.00,0.00
NY,OR,F06,T04,10.00,8.00,12.00
IN,KS,F05,T03,19.00,10.00,4.00
IL,TX,F06,T00,273.00,468.00,251.00
AL,AL,F02,T00,4.00,44.00,2.00
IA,TX,F04,T06,273.00,4984.00,2220.00
IL,MN,F07,T03,297.00,524.00,117.00
AL,WI,F05,T03,36.00,32.00,14.00
KY,MS,F09,T04,30.00,2.00,1.00
WA,NM,F08,T00,1.00,6.00,5.00
MN,AZ,F03,T03,8.00,16.00,15.00
NE,OH,F07,T00,101.00,170.00,72.00
WY,SD,F07,T00,11.00,46.00,7.00
CO,TX,F06,T00,45.00,60.00,31.00
IL,WI,F07,T03,1508.00,2832.00,203.00
OK,FL,F06,T03,11.00,28.00,19.00
FL,PA,F03,T04,313.00,524.00,295.00
TN,NY,F05,T00,3.00,2.00,1.00
NC,WA,F09,T00,126.00,4.00,5.00
SD,IA,F08,T00,13.00,48.00,5.00
NJ,AZ,F04,T00,6.00,0.00,1.00
PA,MA,F07,T03,588.00,884.00,163.00
NY,VA,F08,T00,72.00,132.00,33.00
IL,IL,F01,T05,55.00,214.00,6.00
OR,MT,F08,T00,4.00,8.00,2.00
ID,TN,F03,T00,32.00,126.00,120.00
IL,IL,F08,T05,6715.00,8648.00,170.00
CA,VA,F08,T03,58.00,48.00,68.00
IN,CO,F04,T00,37.00,42.00,23.00
AR,MA,F08,T04,13.00,6.00,4.00
CA,MT,F06,T03,26.00,26.00,19.00
MS,AL,F04,T03,42.00,360.00,10.00
CA,HI,F07,T07,10.00,72.00,90.00
NH,PA,F05,T00,15.00,12.00,2.00
AR,IN,F06,T04,24.00,66.00,21.00
NM,NM,F09,T05,51.00,2.00,0.00
NJ,NY,F07,T04,827.00,1364.00,104.00
IA,NC,F04,T03,43.00,40.00,23.00
IL,NH,F05,T03,8.00,2.00,1.00
IN,CA,F07,T03,102.00,168.00,180.00
UT,UT,F03,T00,547.00,882.00,17.00
CA,AZ,F03,T03,773.00,580.00,134.00
MN,IA,F02,T00,16.00,164.00,12.00
NJ,NY,F02,T03,7.00,16.00,0.00
NV,WY,F07,T03,8.00,8.00,3.00
MN,NC,F07,T04,29.00,72.00,46.00
SC,WI,F06,T03,5.00,10.00,5.00
CA,LA,F07,T03,203.00,500.00,498.00
CA,FL,F07,T04,491.00,1156.00,1452.00
KY,LA,F08,T04,38.00,16.00,6.00
OH,IL,F05,T03,115.00,56.00,10.00
MI,UT,F06,T04,13.00,14.00,11.00
OR,WA,F07,T00,1244.00,2476.00,206.00
GA,SC,F07,T03,327.00,494.00,55.00
WY,WY,F09,T00,6.00,0.00,0.00
OH,IL,F07,T03,610.00,740.00,135.00
MS,MD,F07,T03,13.00,14.00,6.00
IL,WY,F06,T04,1.00,2.00,1.00
TN,CA,F07,T03,136.00,172.00,171.00
SD,KS,F03,T03,2.00,10.00,3.00
NJ,CT,F03,T00,243.00,360.00,27.00
IN,WI,F05,T00,52.00,50.00,11.00
NC,NC,F08,T00,2223.00,2772.00,80.00
MI,WI,F05,T00,54.00,30.00,5.00
ND,MN,F04,T04,12.00,224.00,23.00
MO,ME,F04,T04,11.00,24.00,18.00
MD,NJ,F06,T03,116.00,144.00,11.00
PA,PA,F03,T00,1223.00,2390.00,55.00
NC,GA,F07,T03,336.00,762.00,112.00
HI,UT,F05,T11,1.00,0.00,0.00
MO,LA,F02,T00,1341.00,19148.00,8911.00
NE,MS,F05,T04,11.00,8.00,3.00
UT,WA,F06,T04,36.00,34.00,13.00
TN,NC,F06,T05,157.00,186.00,27.00
HI,HI,F04,T10,0.00,0.00,0.00
UT,ID,F04,T04,12.00,242.00,21.00
MN,MA,F05,T00,61.00,42.00,29.00
IL,MS,F05,T00,40.00,32.00,8.00
ND,UT,F07,T06,14.00,42.00,33.00
ND,LA,F04,T00,1.00,20.00,15.00
GA,SC,F07,T04,176.00,338.00,37.00
WI,CA,F07,T05,13.00,12.00,13.00
FL,MS,F03,T03,3.00,2.00,1.00
OH,OK,F05,T04,1.00,0.00,0.00
IN,IN,F03,T05,349.00,1192.00,18.00
TX,IL,F07,T00,338.00,478.00,277.00
VA,MI,F05,T00,66.00,32.00,12.00
IA,IA,F06,T03,510.00,2104.00,47.00
TX,FL,F07,T04,595.00,930.00,547.00
OK,NY,F05,T04,21.00,8.00,6.00
MN,AZ,F05,T04,28.00,22.00,20.00
MA,RI,F05,T04,11.00,4.00,0.00
MO,CA,F06,T03,157.00,408.00,345.00
AR,NH,F08,T00,7.00,2.00,2.00
ID,PA,F07,T04,63.00,78.00,86.00
NC,MD,F07,T04,70.00,112.00,23.00
CA,AK,F07,T04,20.00,16.00,11.00
RI,OH,F05,T03,8.00,2.00,1.00
NH,CT,F07,T04,46.00,28.00,2.00
MS,LA,F07,T04,47.00,310.00,29.00
CO,CO,F08,T04,290.00,674.00,28.00
OR,PA,F03,T04,108.00,86.00,121.00
MD,TN,F05,T03,21.00,24.00,9.00
MI,MO,F06,T00,0.00,0.00,0.00
DE,NY,F04,T00,2.00,6.00,1.00
CA,MN,F07,T04,299.00,424.00,411.00
IA,IL,F08,T04,125.00,382.00,53.00
TN,MD,F06,T04,58.00,82.00,27.00
CA,MO,F03,T00,48.00,58.00,56.00
SD,MI,F07,T04,6.00,8.00,3.00
WI,IL,F04,T04,145.00,372.00,54.00
PA,TN,F05,T03,12.00,8.00,3.00
UT,MO,F06,T04,8.00,6.00,3.00
MO,FL,F06,T00,88.00,132.00,77.00
MN,TX,F07,T00,364.00,1068.00,705.00
IL,GA,F06,T04,127.00,206.00,63.00
MD,DC,F05,T00,111.00,62.00,1.00
VA,NC,F07,T05,782.00,1166.00,117.00
AL,AL,F02,T03,4.00,44.00,2.00
MO,WA,F05,T03,48.00,48.00,48.00
DE,UT,F05,T03,1.00,0.00,1.00
NV,PA,F07,T03,14.00,16.00,21.00
IA,WI,F04,T00,249.00,1028.00,146.00
IA,IA,F07,T05,2826.00,5564.00,144.00
PA,NY,F06,T04,311.00,330.00,47.00
IA,OH,F04,T04,105.00,178.00,42.00
NE,KS,F03,T00,195.00,932.00,96.00
NM,GA,F03,T04,8.00,2.00,2.00
IN,WI,F07,T03,338.00,1128.00,119.00
OH,MN,F08,T00,35.00,88.00,33.00
GA,SC,F05,T03,406.00,306.00,36.00
IA,LA,F07,T00,85.00,232.00,123.00
WI,MI,F05,T00,420.00,248.00,50.00
NC,KS,F05,T00,75.00,46.00,28.00
NC,OH,F07,T00,131.00,198.00,57.00
CA,CO,F06,T00,122.00,136.00,73.00
NM,MD,F07,T00,33.00,24.00,25.00
LA,PA,F05,T04,29.00,14.00,8.00
MS,MS,F05,T05,1172.00,1142.00,18.00
NE,NE,F08,T00,685.00,804.00,20.00
CA,FL,F03,T04,494.00,490.00,674.00
OH,WV,F08,T00,80.00,198.00,20.00
PA,NJ,F04,T03,169.00,442.00,31.00
KY,AL,F05,T00,62.00,56.00,9.00
PA,NY,F06,T05,203.00,220.00,23.00
ND,SD,F03,T03,3.00,4.00,0.00
TX,MO,F07,T04,228.00,438.00,162.00
NY,CT,F07,T03,728.00,1426.00,128.00
TX,LA,F06,T03,77.00,118.00,19.00
MD,MD,F04,T03,461.00,2438.00,17.00
CA,NC,F03,T04,134.00,172.00,236.00
OH,IN,F08,T00,248.00,652.00,66.00
GA,LA,F05,T00,55.00,22.00,6.00
MO,NJ,F05,T03,28.00,26.00,16.00
OH,GA,F02,T00,117.00,1500.00,599.00
MN,MN,F03,T00,1906.00,13556.00,441.00
UT,WA,F05,T03,45.00,28.00,12.00
MI,IN,F06,T00,1183.00,418.00,57.00
NY,IA,F07,T00,91.00,212.00,98.00
NY,MA,F05,T03,271.00,124.00,14.00
UT,LA,F06,T03,8.00,8.00,7.00
NM,KS,F05,T00,171.00,52.00,29.00
KY,AR,F05,T05,53.00,42.00,11.00
WI,NC,F07,T00,228.00,166.00,81.00
NJ,SC,F07,T00,32.00,26.00,8.00
SC,KY,F06,T00,10.00,22.00,5.00
PA,KY,F04,T04,15.00,38.00,11.00
CA,MA,F05,T03,130.00,46.00,69.00
GA,PA,F05,T00,245.00,200.00,78.00
FL,TN,F03,T00,44.00,128.00,58.00
AR,MI,F04,T03,0.00,14.00,6.00
OR,TX,F05,T14,0.00,0.00,0.00
NC,IL,F05,T03,143.00,198.00,88.00
CT,CT,F08,T00,1907.00,1866.00,21.00
TX,MO,F06,T03,27.00,50.00,19.00
NC,NC,F04,T05,1622.00,12820.00,288.00
FL,WV,F01,T14,1.00,0.00,0.00
CT,IA,F07,T00,3.00,6.00,3.00
MS,AZ,F05,T04,47.00,34.00,26.00
OH,WV,F02,T00,2.00,36.00,2.00
KS,NE,F02,T04,192.00,1868.00,250.00
KS,ID,F05,T04,2.00,2.00,1.00
NC,DE,F05,T03,37.00,48.00,9.00
MN,MI,F07,T14,0.00,0.00,0.00
IN,KY,F04,T00,124.00,1040.00,114.00
MO,VA,F06,T03,28.00,52.00,28.00
MA,IN,F07,T03,64.00,68.00,31.00
NE,TX,F08,T06,80.00,144.00,59.00
UT,UT,F05,T05,342.00,242.00,6.00
ND,MO,F04,T00,13.00,104.00,44.00
IN,TN,F07,T03,117.00,160.00,34.00
OH,NE,F07,T04,17.00,30.00,12.00
MO,TX,F04,T03,82.00,308.00,117.00
IA,GA,F07,T06,127.00,384.00,209.00
CA,FL,F06,T03,61.00,42.00,59.00
CO,CO,F05,T04,681.00,270.00,7.00
MI,MI,F06,T05,819.00,1248.00,34.00
IL,NH,F07,T00,7.00,6.00,3.00
WI,NC,F03,T03,12.00,114.00,59.00
GA,IL,F06,T04,302.00,232.00,88.00
LA,CA,F05,T00,75.00,60.00,54.00
KY,NC,F08,T03,13.00,20.00,6.00
IA,IL,F08,T03,174.00,536.00,68.00
CT,CT,F08,T03,1907.00,1866.00,21.00
NJ,MA,F07,T04,269.00,404.00,48.00
FL,FL,F03,T05,3379.00,9004.00,176.00
IN,GA,F07,T00,396.00,738.00,218.00
AK,WA,F08,T04,15.00,26.00,3.00
TX,PA,F07,T04,257.00,440.00,337.00
ND,IA,F03,T04,1.00,2.00,1.00
MT,TX,F06,T03,3.00,18.00,18.00
MA,ME,F03,T05,83.00,96.00,6.00
KS,GA,F06,T00,51.00,62.00,27.00
FL,NC,F09,T00,30.00,2.00,1.00
VA,NC,F03,T04,216.00,1120.00,93.00
MO,CA,F04,T00,92.00,138.00,127.00
NJ,KS,F07,T04,32.00,18.00,12.00
LA,WI,F07,T00,18.00,42.00,22.00
OR,NY,F06,T03,9.00,4.00,7.00
MT,WY,F04,T05,2.00,10.00,1.00
AL,AK,F05,T04,12.00,20.00,30.00
TX,IL,F06,T04,70.00,80.00,44.00
IA,WI,F08,T04,17.00,56.00,8.00
ID,CO,F07,T05,2.00,10.00,3.00
WA,FL,F03,T03,75.00,156.00,241.00
CA,NY,F07,T04,470.00,778.00,1059.00
AR,IN,F05,T00,175.00,128.00,40.00
NV,MD,F07,T03,10.00,20.00,28.00
TN,TX,F09,T00,224.00,16.00,6.00
KS,NY,F07,T03,7.00,2.00,1.00
IL,TN,F06,T00,157.00,256.00,58.00
KY,TN,F08,T03,69.00,46.00,6.00
FL,GA,F07,T04,414.00,836.00,164.00
MN,AL,F07,T03,29.00,42.00,24.00
PA,CT,F07,T04,331.00,682.00,92.00
IA,IA,F04,T04,1277.00,11174.00,316.00
ND,MI,F08,T06,46.00,156.00,86.00
TX,PA,F05,T03,319.00,162.00,130.00
IL,IL,F03,T07,37.00,274.00,70.00
SC,VA,F06,T04,20.00,32.00,6.00
NE,NY,F05,T04,237.00,142.00,88.00
MO,FL,F06,T03,88.00,132.00,77.00
KS,TX,F06,T00,225.00,560.00,202.00
MO,TX,F06,T03,160.00,368.00,121.00
MI,UT,F07,T03,15.00,12.00,10.00
GA,MD,F05,T00,154.00,122.00,45.00
WI,MN,F05,T00,534.00,436.00,53.00
MO,OH,F05,T04,74.00,78.00,26.00
WV,TX,F09,T00,4.00,0.00,0.00
MA,IL,F07,T03,136.00,84.00,44.00
MD,OK,F04,T03,3.00,4.00,3.00
AZ,MT,F03,T03,3.00,10.00,8.00
IN,IA,F02,T04,16.00,150.00,35.00
TX,AR,F07,T04,339.00,516.00,110.00
CA,MT,F08,T04,14.00,18.00,11.00
WY,MO,F03,T03,15.00,60.00,26.00
KS,DE,F04,T04,1.00,2.00,1.00
