Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
ID,CA,F03,T00,169.00,396.00,183.00
NJ,SC,F06,T03,16.00,24.00,8.00
NM,IN,F06,T00,29.00,34.00,24.00
NC,OH,F07,T14,0.00,0.00,0.00
NV,WY,F06,T03,4.00,4.00,2.00
MO,AR,F04,T00,128.00,836.00,96.00
PA,MD,F09,T03,178.00,24.00,2.00
FL,FL,F05,T03,17740.00,13168.00,572.00
NE,WI,F07,T00,62.00,72.00,23.00
NE,KS,F04,T03,171.00,1286.00,171.00
FL,NC,F03,T03,340.00,456.00,165.00
MN,WI,F08,T03,94.00,264.00,41.00
MO,CT,F07,T00,5.00,2.00,1.00
PA,OH,F07,T00,621.00,1300.00,206.00
MI,NJ,F07,T14,2.00,0.00,0.00
MO,VA,F04,T03,20.00,60.00,29.00
GA,GA,F07,T00,5920.00,9172.00,266.00
AR,NV,F06,T03,6.00,8.00,8.00
IL,IL,F07,T06,75.00,518.00,45.00
NE,PA,F05,T00,308.00,136.00,75.00
NH,VA,F07,T03,60.00,24.00,8.00
OR,NJ,F07,T00,67.00,84.00,121.00
NC,NJ,F07,T14,0.00,0.00,0.00
KS,NC,F06,T00,30.00,30.00,15.00
NC,CA,F08,T00,1.00,0.00,0.00
NJ,MA,F04,T03,12.00,20.00,4.00
CA,AZ,F06,T03,485.00,736.00,142.00
UT,ID,F07,T00,57.00,120.00,14.00
IN,MI,F06,T00,562.00,448.00,56.00
IA,TX,F08,T00,125.00,404.00,185.00
MI,NC,F07,T03,180.00,396.00,168.00
NE,IA,F01,T00,10.00,24.00,2.00
CO,IL,F05,T03,209.00,124.00,55.00
GA,AL,F04,T00,181.00,582.00,54.00
ND,AR,F03,T03,6.00,40.00,22.00
AL,MS,F09,T03,96.00,30.00,4.00
MI,CA,F07,T00,253.00,346.00,410.00
OK,TX,F09,T03,158.00,4.00,0.00
KY,IL,F07,T03,422.00,566.00,88.00
TN,GA,F05,T03,682.00,712.00,94.00
DC,VA,F05,T00,60.00,22.00,0.00
DC,PA,F05,T00,7.00,2.00,0.00
KY,SC,F08,T03,116.00,100.00,26.00
FL,VT,F06,T00,1.00,0.00,0.00
AR,UT,F06,T00,3.00,4.00,3.00
IL,IL,F05,T03,9843.00,5542.00,160.00
TX,MI,F07,T00,90.00,106.00,72.00
MN,TX,F07,T00,364.00,1068.00,705.00
OH,MA,F08,T03,99.00,96.00,38.00
VA,PA,F07,T03,1275.00,1776.00,240.00
GA,SC,F07,T03,503.00,832.00,92.00
MA,NV,F05,T11,35.00,4.00,4.00
OH,AR,F07,T03,27.00,40.00,16.00
MI,DE,F07,T00,6.00,10.00,4.00
NY,MA,F07,T00,702.00,1372.00,183.00
MD,GA,F06,T00,56.00,54.00,18.00
LA,AZ,F05,T00,4.00,4.00,3.00
MO,TX,F07,T00,522.00,1074.00,430.00
CA,CA,F08,T03,49945.00,57860.00,2262.00
AR,AR,F07,T00,2470.00,5962.00,184.00
IA,CO,F05,T00,90.00,58.00,20.00
NE,NJ,F05,T03,350.00,176.00,118.00
CA,NC,F08,T00,80.00,58.00,85.00
GA,FL,F05,T03,3123.00,2656.00,590.00
KY,OR,F05,T03,6.00,8.00,10.00
MT,OH,F07,T03,12.00,48.00,34.00
SC,ND,F04,T03,12.00,0.00,0.00
VA,KY,F09,T14,1.00,0.00,0.00
MO,IA,F07,T00,179.00,540.00,76.00
SC,IL,F07,T00,7.00,6.00,2.00
CA,NY,F03,T00,1010.00,656.00,935.00
OK,MN,F01,T03,0.00,0.00,0.00
OR,AR,F07,T03,22.00,28.00,30.00
CA,UT,F05,T03,372.00,228.00,86.00
IL,GA,F07,T03,1160.00,1196.00,428.00
OR,AZ,F06,T00,2.00,6.00,4.00
FL,NY,F01,T14,1.00,0.00,0.00
OH,FL,F06,T03,240.00,258.00,132.00
IA,IA,F02,T00,4093.00,59428.00,1118.00
WI,ME,F03,T03,2.00,4.00,2.00
UT,UT,F05,T03,808.00,552.00,14.00
WI,IL,F08,T00,430.00,1268.00,75.00
OH,OK,F05,T00,1.00,0.00,0.00
CA,MI,F03,T00,299.00,306.00,360.00
AR,TN,F04,T03,26.00,308.00,58.00
MO,CA,F06,T00,216.00,556.00,504.00
CO,IA,F07,T03,46.00,104.00,36.00
FL,OH,F03,T00,98.00,82.00,46.00
VA,ME,F04,T00,3.00,4.00,2.00
TN,IA,F06,T03,30.00,20.00,8.00
OH,IL,F04,T00,158.00,252.00,46.00
NY,NY,F05,T14,12.00,2.00,0.00
NY,CT,F07,T03,965.00,1982.00,191.00
CA,MO,F07,T00,484.00,576.00,544.00
NE,AZ,F05,T00,64.00,56.00,39.00
AZ,PA,F03,T00,2.00,4.00,5.00
KS,KY,F06,T03,193.00,236.00,90.00
TX,NY,F05,T00,158.00,74.00,66.00
SD,WY,F07,T00,50.00,152.00,24.00
AL,PA,F05,T00,79.00,44.00,18.00
OH,PA,F05,T03,307.00,174.00,18.00
NY,CA,F07,T00,351.00,322.00,428.00
ID,NE,F05,T00,36.00,24.00,15.00
MO,WI,F04,T00,19.00,48.00,15.00
MA,IL,F05,T03,382.00,128.00,66.00
KS,GA,F05,T03,1424.00,668.00,406.00
NY,OH,F04,T00,218.00,426.00,53.00
WA,UT,F07,T03,323.00,630.00,254.00
WI,OH,F07,T03,1536.00,1140.00,327.00
IA,MN,F05,T00,283.00,188.00,25.00
TX,OH,F07,T00,229.00,360.00,236.00
IL,WA,F06,T00,38.00,70.00,76.00
OR,OH,F06,T03,6.00,4.00,6.00
FL,FL,F03,T03,8761.00,21636.00,554.00
KY,FL,F07,T03,280.00,288.00,124.00
MO,MD,F06,T03,77.00,102.00,50.00
CT,CT,F04,T00,209.00,2038.00,11.00
AL,FL,F09,T14,6.00,0.00,0.00
GA,SC,F09,T00,131.00,6.00,0.00
IA,IA,F04,T06,25.00,452.00,28.00
MO,OH,F06,T00,86.00,298.00,106.00
FL,KS,F06,T00,2.00,0.00,1.00
WI,PA,F07,T03,2093.00,1436.00,652.00
FL,CO,F07,T00,25.00,20.00,18.00
IN,IN,F09,T03,903.00,34.00,2.00
IN,SC,F05,T00,21.00,20.00,6.00
ND,UT,F07,T06,14.00,42.00,33.00
NV,AZ,F07,T03,143.00,488.00,101.00
TN,CA,F06,T00,125.00,206.00,210.00
MO,NV,F04,T00,11.00,16.00,15.00
IL,MO,F06,T03,437.00,968.00,99.00
NC,NC,F08,T03,4382.00,5456.00,158.00
TN,CO,F07,T00,0.00,0.00,0.00
IA,IL,F07,T03,1690.00,3618.00,503.00
SC,MA,F06,T03,42.00,80.00,38.00
WA,SD,F05,T00,6.00,20.00,16.00
AR,NV,F06,T00,3.00,4.00,4.00
AR,AZ,F05,T00,50.00,40.00,26.00
MA,RI,F03,T00,52.00,62.00,2.00
VA,ME,F07,T03,22.00,60.00,20.00
NJ,IN,F07,T14,0.00,0.00,0.00
CA,NY,F07,T06,37.00,464.00,744.00
NY,OK,F06,T00,19.00,28.00,19.00
AR,MA,F08,T00,13.00,6.00,4.00
NJ,PA,F04,T00,102.00,110.00,6.00
IN,NJ,F05,T00,50.00,34.00,12.00
ND,KY,F07,T00,8.00,28.00,14.00
VA,LA,F09,T00,0.00,0.00,0.00
TX,TN,F05,T03,738.00,448.00,182.00
GA,MO,F06,T00,26.00,32.00,11.00
FL,MD,F05,T00,138.00,32.00,16.00
GA,AL,F04,T03,181.00,582.00,54.00
NJ,MI,F04,T03,64.00,128.00,42.00
IA,ID,F04,T06,44.00,666.00,448.00
NC,OH,F07,T03,255.00,388.00,113.00
LA,NC,F06,T00,2.00,8.00,5.00
NC,UT,F05,T00,12.00,6.00,8.00
KY,PA,F04,T00,4.00,8.00,2.00
CA,MT,F03,T00,85.00,120.00,89.00
VA,AZ,F05,T03,14.00,4.00,4.00
SC,NJ,F05,T00,15.00,14.00,4.00
CA,WI,F08,T00,35.00,36.00,40.00
WI,MN,F06,T00,39.00,96.00,9.00
KY,WI,F04,T03,14.00,24.00,6.00
IL,IL,F01,T00,100.00,294.00,13.00
IN,MI,F05,T03,270.00,174.00,23.00
WI,UT,F05,T03,10.00,4.00,4.00
MS,NC,F07,T00,1.00,0.00,0.00
ID,MI,F03,T03,82.00,180.00,168.00
SC,KY,F04,T00,20.00,26.00,6.00
KY,TN,F06,T03,330.00,750.00,59.00
MO,TX,F07,T03,811.00,772.00,247.00
MI,WI,F07,T00,281.00,576.00,102.00
OH,OH,F08,T03,7614.00,13438.00,369.00
WI,LA,F02,T00,59.00,902.00,684.00
SC,SC,F09,T03,96.00,8.00,0.00
WA,TN,F05,T03,74.00,16.00,18.00
GA,OR,F05,T00,11.00,6.00,8.00
MO,CO,F08,T03,8.00,4.00,1.00
MT,WA,F05,T03,14.00,8.00,1.00
GA,KY,F04,T00,29.00,138.00,25.00
IN,AL,F05,T00,21.00,16.00,5.00
GA,NC,F05,T03,1860.00,1364.00,222.00
PA,NY,F06,T03,1027.00,1100.00,140.00
NY,MA,F05,T00,271.00,124.00,14.00
WI,NC,F05,T00,88.00,48.00,22.00
FL,OH,F01,T00,1.00,0.00,0.00
MS,LA,F07,T03,94.00,620.00,58.00
MA,GA,F07,T03,254.00,340.00,186.00
FL,AL,F06,T00,7.00,4.00,1.00
FL,TN,F08,T00,86.00,316.00,85.00
LA,LA,F02,T00,8005.00,95408.00,834.00
NC,CA,F07,T03,86.00,132.00,172.00
MO,UT,F05,T00,42.00,52.00,36.00
NJ,PA,F05,T00,769.00,366.00,24.00
OR,WA,F03,T03,809.00,992.00,76.00
IA,PA,F07,T03,599.00,560.00,273.00
MD,MN,F05,T03,10.00,12.00,6.00
NM,KY,F07,T00,154.00,114.00,77.00
OH,TN,F06,T03,288.00,316.00,70.00
MD,MD,F06,T00,707.00,1460.00,21.00
WA,ND,F03,T00,2.00,10.00,6.00
NC,MD,F07,T00,77.00,168.00,36.00
UT,MN,F06,T00,52.00,42.00,28.00
MN,OK,F06,T00,55.00,50.00,20.00
AR,MO,F03,T03,33.00,138.00,17.00
MT,ID,F05,T03,4.00,0.00,0.00
CA,MD,F03,T03,256.00,424.00,592.00
NC,TN,F07,T03,436.00,998.00,181.00
HI,VA,F07,T14,0.00,0.00,0.00
OH,VT,F06,T00,3.00,4.00,1.00
WA,CO,F03,T03,19.00,28.00,18.00
VA,RI,F08,T00,8.00,22.00,6.00
CA,IN,F07,T06,24.00,150.00,186.00
AZ,MI,F03,T03,24.00,36.00,38.00
KS,MA,F06,T03,40.00,68.00,50.00
OH,OR,F06,T00,36.00,30.00,37.00
ND,ND,F04,T03,8.00,192.00,14.00
FL,PA,F07,T03,436.00,688.00,360.00
MN,PA,F08,T00,48.00,24.00,18.00
CO,CO,F08,T00,1920.00,2526.00,60.00
WA,CA,F05,T11,1.00,0.00,0.00
KY,WI,F04,T00,7.00,12.00,3.00
AR,CA,F05,T00,763.00,620.00,528.00
AR,IN,F06,T03,49.00,132.00,42.00
NY,NJ,F05,T03,3488.00,2162.00,45.00
CA,TN,F07,T03,506.00,1092.00,1132.00
MO,KS,F06,T00,128.00,352.00,23.00
KY,KS,F06,T00,35.00,36.00,14.00
MO,PA,F06,T06,71.00,392.00,231.00
VT,NY,F04,T03,61.00,346.00,26.00
FL,MA,F03,T03,302.00,436.00,302.00
MD,IL,F07,T00,63.00,44.00,16.00
NE,PA,F04,T03,210.00,348.00,210.00
FL,LA,F09,T00,7.00,0.00,0.00
IA,AZ,F06,T00,35.00,156.00,120.00
MI,MI,F08,T00,2754.00,3968.00,53.00
WI,TN,F03,T03,64.00,356.00,138.00
MD,MD,F09,T03,440.00,32.00,0.00
GA,GA,F06,T03,2038.00,2396.00,97.00
MI,KY,F06,T00,29.00,32.00,6.00
TN,NH,F07,T03,94.00,12.00,6.00
ME,WI,F05,T03,4.00,4.00,2.00
AR,SC,F06,T00,14.00,46.00,17.00
ME,FL,F05,T03,18.00,8.00,6.00
NY,KY,F03,T00,38.00,16.00,8.00
NH,CT,F08,T03,26.00,64.00,4.00
PA,NY,F04,T14,0.00,0.00,0.00
FL,SC,F09,T03,43.00,4.00,0.00
MT,CA,F06,T03,132.00,616.00,398.00
CA,TN,F08,T03,134.00,100.00,122.00
OH,OH,F05,T03,4441.00,2538.00,67.00
ME,CA,F05,T03,30.00,8.00,12.00
OR,NY,F06,T03,18.00,8.00,14.00
IA,PA,F07,T06,104.00,1030.00,547.00
IA,WA,F07,T06,69.00,326.00,320.00
PA,AR,F07,T03,34.00,172.00,80.00
IN,NC,F03,T06,237.00,694.00,286.00
TX,MO,F06,T03,54.00,100.00,38.00
TN,WI,F07,T00,110.00,140.00,51.00
FL,KY,F03,T00,22.00,26.00,12.00
MN,KY,F07,T00,72.00,122.00,48.00
WA,HI,F07,T00,68.00,52.00,72.00
IA,VT,F04,T00,16.00,146.00,101.00
AZ,NM,F07,T03,107.00,128.00,22.00
VA,SC,F07,T00,112.00,204.00,29.00
WI,SD,F08,T03,35.00,126.00,46.00
RI,MA,F04,T03,80.00,88.00,2.00
MA,RI,F07,T03,940.00,1294.00,28.00
FL,SC,F04,T00,1.00,14.00,4.00
UT,VT,F06,T03,6.00,8.00,8.00
MS,TN,F06,T00,7.00,18.00,4.00
PA,KY,F05,T03,65.00,36.00,12.00
KY,GA,F05,T03,334.00,406.00,80.00
AZ,GA,F03,T03,6.00,20.00,18.00
KS,MD,F05,T00,29.00,8.00,6.00
WI,IL,F09,T03,402.00,16.00,0.00
CA,GA,F07,T06,29.00,90.00,118.00
NV,NV,F05,T00,618.00,192.00,4.00
LA,CA,F05,T03,150.00,120.00,108.00
IN,TN,F05,T03,299.00,256.00,45.00
HI,MN,F03,T11,1.00,0.00,1.00
IL,NJ,F07,T00,234.00,362.00,147.00
NH,VT,F05,T03,10.00,4.00,0.00
KY,SC,F05,T00,4.00,4.00,1.00
KS,NE,F06,T00,43.00,46.00,4.00
TN,IA,F07,T03,10.00,12.00,4.00
TN,GA,F07,T03,1120.00,2438.00,332.00
MO,MN,F04,T03,37.00,188.00,49.00
DE,AL,F07,T03,26.00,44.00,20.00
SC,KY,F04,T03,20.00,26.00,6.00
TX,TN,F08,T03,88.00,276.00,84.00
VA,WI,F05,T03,118.00,96.00,46.00
WY,UT,F07,T00,17.00,64.00,16.00
CA,CO,F07,T00,670.00,988.00,530.00
MD,FL,F05,T00,31.00,26.00,13.00
HI,CA,F03,T00,19.00,32.00,45.00
NC,NC,F09,T03,43816.00,6482.00,44.00
OR,FL,F05,T00,1.00,0.00,0.00
MO,MO,F09,T00,242.00,8.00,0.00
KY,SC,F04,T00,3.00,8.00,2.00
IA,OK,F03,T06,26.00,196.00,54.00
ND,IA,F03,T03,2.00,4.00,2.00
NJ,VA,F07,T00,187.00,220.00,35.00
IN,GA,F03,T06,129.00,1048.00,386.00
PA,DE,F06,T00,41.00,38.00,2.00
VA,MO,F05,T00,77.00,48.00,24.00
OR,UT,F06,T00,5.00,6.00,2.00
DE,OH,F05,T03,41.00,84.00,19.00
IL,MA,F04,T00,2.00,20.00,11.00
CA,TX,F05,T00,431.00,228.00,162.00
VA,NJ,F07,T00,119.00,224.00,36.00
KY,SC,F09,T00,16.00,0.00,0.00
IN,MD,F04,T14,0.00,0.00,0.00
CO,MO,F06,T00,8.00,14.00,5.00
IN,FL,F06,T03,130.00,172.00,88.00
TN,KY,F07,T03,1012.00,2962.00,260.00
NC,NJ,F06,T03,28.00,48.00,12.00
NJ,NV,F07,T00,6.00,2.00,3.00
WI,MN,F07,T00,1234.00,1452.00,150.00
FL,IA,F03,T03,30.00,16.00,14.00
NY,NY,F09,T00,3091.00,106.00,2.00
GA,ME,F05,T00,44.00,40.00,23.00
MI,PA,F06,T03,816.00,1088.00,344.00
NE,AZ,F05,T03,128.00,112.00,78.00
OH,PA,F07,T03,3425.00,4444.00,724.00
UT,NV,F07,T00,135.00,294.00,62.00
SD,IA,F08,T03,13.00,48.00,5.00
ND,PA,F04,T03,28.00,86.00,55.00
AL,MD,F05,T00,68.00,52.00,22.00
MS,AL,F05,T00,303.00,434.00,57.00
NY,AZ,F03,T00,26.00,30.00,38.00
CT,VA,F07,T00,60.00,68.00,15.00
KS,OK,F08,T03,18.00,56.00,8.00
PA,MD,F04,T03,436.00,1202.00,73.00
VA,CA,F03,T00,16.00,40.00,68.00
IA,SD,F02,T03,38.00,612.00,112.00
NC,WI,F05,T00,89.00,68.00,35.00
NE,OH,F05,T00,281.00,238.00,99.00
CA,IL,F06,T03,252.00,200.00,200.00
ND,MI,F07,T00,29.00,144.00,67.00
WI,IA,F07,T00,503.00,944.00,117.00
KY,NC,F07,T14,1.00,0.00,0.00
IL,OK,F07,T00,34.00,68.00,21.00
MS,LA,F03,T07,1252.00,9016.00,2086.00
FL,GA,F03,T00,219.00,474.00,114.00
UT,AZ,F06,T00,67.00,78.00,32.00
NE,IA,F01,T03,20.00,48.00,4.00
WA,NV,F06,T00,12.00,10.00,5.00
OK,LA,F06,T00,3.00,10.00,3.00
KS,LA,F06,T03,43.00,62.00,25.00
CA,OR,F08,T00,353.00,746.00,284.00
WI,NJ,F05,T00,23.00,14.00,7.00
OH,CO,F08,T00,1.00,2.00,1.00
OH,NE,F07,T03,39.00,74.00,30.00
MN,IA,F07,T03,1080.00,2836.00,270.00
MN,NE,F05,T03,244.00,268.00,46.00
NH,CT,F07,T00,90.00,110.00,8.00
NM,KS,F07,T00,182.00,122.00,44.00
AL,TX,F07,T03,120.00,114.00,40.00
IA,CA,F08,T06,127.00,376.00,377.00
MI,NC,F07,T00,90.00,198.00,84.00
NY,MA,F02,T03,13.00,12.00,1.00
ID,IL,F05,T03,72.00,40.00,32.00
DC,MD,F05,T03,84.00,28.00,0.00
IL,OH,F04,T00,75.00,186.00,29.00
PA,NJ,F07,T00,2399.00,4664.00,359.00
GA,LA,F05,T03,108.00,36.00,10.00
SC,NC,F04,T00,117.00,826.00,38.00
DC,DC,F08,T03,796.00,812.00,2.00
LA,PA,F05,T03,62.00,30.00,18.00
CA,NJ,F05,T00,256.00,176.00,270.00
VA,MS,F06,T00,20.00,12.00,5.00
GA,TN,F03,T00,143.00,128.00,15.00
MI,MI,F05,T00,1383.00,796.00,19.00
CT,AL,F07,T00,2.00,2.00,1.00
GA,FL,F03,T03,677.00,724.00,154.00
WI,ID,F07,T00,144.00,136.00,107.00
KY,MS,F07,T03,57.00,96.00,20.00
IN,IN,F05,T00,970.00,650.00,29.00
CT,NC,F06,T03,24.00,64.00,24.00
MD,MD,F07,T06,2.00,4.00,0.00
WI,IA,F07,T03,754.00,1144.00,144.00
MD,MD,F07,T03,7184.00,13964.00,170.00
WI,NY,F07,T00,634.00,604.00,279.00
CA,CO,F06,T03,244.00,272.00,146.00
GA,GA,F08,T00,3009.00,3806.00,97.00
TX,AZ,F07,T00,197.00,278.00,154.00
NC,TX,F07,T00,91.00,174.00,99.00
MD,DC,F09,T03,80.00,4.00,0.00
AR,GA,F05,T03,445.00,332.00,123.00
NV,VA,F07,T03,30.00,32.00,38.00
VA,NJ,F05,T00,229.00,110.00,18.00
MI,AL,F03,T06,80.00,664.00,358.00
TX,GA,F07,T03,886.00,1228.00,546.00
TX,MD,F07,T03,210.00,244.00,192.00
WI,LA,F07,T00,115.00,82.00,44.00
FL,NV,F05,T03,8.00,4.00,4.00
CA,NE,F04,T00,1.00,24.00,19.00
TX,WI,F05,T03,220.00,156.00,92.00
MN,NY,F08,T06,96.00,356.00,246.00
SC,AL,F06,T00,31.00,50.00,9.00
WI,WI,F05,T03,3577.00,2404.00,95.00
AL,NC,F05,T00,104.00,80.00,21.00
FL,IL,F01,T00,0.00,0.00,0.00
CA,NY,F07,T14,25.00,2.00,3.00
ND,MA,F07,T06,47.00,174.00,147.00
TN,FL,F05,T00,64.00,44.00,15.00
MO,UT,F06,T03,25.00,34.00,23.00
OH,NE,F06,T00,52.00,72.00,29.00
GA,CO,F08,T03,116.00,208.00,142.00
CA,CA,F03,T00,15896.00,25308.00,1195.00
ND,ND,F08,T03,366.00,472.00,16.00
KS,TX,F05,T03,2152.00,1484.00,438.00
OH,WI,F06,T00,62.00,86.00,20.00
CT,CT,F08,T00,1907.00,1866.00,21.00
OH,CA,F06,T06,16.00,22.00,28.00
IL,MI,F07,T00,839.00,1948.00,285.00
WI,MS,F03,T03,12.00,48.00,18.00
MI,OH,F03,T03,198.00,672.00,27.00
NC,GA,F06,T00,529.00,618.00,84.00
CO,MS,F07,T14,1.00,0.00,0.00
GA,WI,F07,T03,36.00,80.00,46.00
NC,KS,F09,T00,3.00,0.00,0.00
NY,AL,F07,T03,102.00,116.00,60.00
RI,VT,F04,T03,18.00,24.00,4.00
CA,IL,F08,T03,222.00,144.00,154.00
IN,KY,F03,T00,113.00,430.00,30.00
ME,WA,F06,T03,6.00,12.00,16.00
AL,TN,F03,T00,71.00,318.00,31.00
WY,WY,F07,T03,286.00,676.00,48.00
ND,IN,F07,T00,26.00,100.00,40.00
FL,OK,F01,T03,1006.00,732.00,498.00
NJ,AZ,F07,T14,2.00,0.00,0.00
NY,WI,F07,T00,281.00,344.00,133.00
AR,LA,F06,T00,26.00,76.00,19.00
AZ,NM,F02,T00,1.00,10.00,1.00
CT,FL,F06,T00,0.00,0.00,0.00
PA,NJ,F03,T03,531.00,1188.00,40.00
WI,NY,F07,T03,1209.00,1040.00,491.00
GA,LA,F08,T03,134.00,168.00,40.00
MO,OK,F05,T00,54.00,80.00,13.00
PA,DE,F08,T00,19.00,52.00,3.00
NM,IL,F06,T03,50.00,56.00,37.00
MA,NH,F05,T03,102.00,34.00,1.00
MI,WY,F07,T00,3.00,2.00,1.00
AR,TX,F07,T03,444.00,1152.00,232.00
PA,IN,F04,T03,10.00,28.00,6.00
IL,CO,F07,T00,38.00,50.00,25.00
ND,IL,F07,T00,284.00,1018.00,386.00
FL,WI,F07,T00,57.00,322.00,274.00
WA,WA,F08,T00,1846.00,2432.00,59.00
NH,MA,F07,T00,175.00,418.00,12.00
OH,IN,F07,T00,1249.00,3762.00,262.00
NC,UT,F09,T00,16.00,2.00,1.00
OH,KY,F04,T03,14.00,156.00,15.00
OH,KY,F07,T03,509.00,1530.00,135.00
PA,MD,F08,T00,47.00,156.00,12.00
MN,WI,F04,T03,421.00,2820.00,334.00
WI,MD,F07,T03,107.00,70.00,34.00
WA,CA,F05,T14,0.00,0.00,0.00
MD,DE,F07,T00,598.00,698.00,26.00
GA,MD,F05,T03,283.00,216.00,79.00
KY,WA,F07,T03,26.00,28.00,34.00
WA,OR,F03,T03,65.00,188.00,34.00
IN,MO,F07,T03,491.00,1324.00,242.00
DE,CA,F05,T03,42.00,44.00,60.00
MN,VA,F07,T00,60.00,112.00,68.00
IN,IN,F07,T00,4925.00,10238.00,237.00
OH,IL,F05,T00,115.00,56.00,10.00
PA,VA,F03,T00,43.00,64.00,6.00
CA,OR,F04,T03,62.00,104.00,29.00
NM,AL,F07,T03,21.00,22.00,15.00
CA,OH,F03,T03,428.00,440.00,526.00
CA,TN,F03,T03,232.00,236.00,260.00
PA,PA,F06,T03,5614.00,9632.00,278.00
IN,OH,F05,T00,271.00,228.00,27.00
TN,OK,F06,T03,73.00,72.00,20.00
WA,WA,F05,T03,1261.00,720.00,20.00
VT,NJ,F07,T03,95.00,54.00,10.00
VA,WV,F05,T00,62.00,56.00,2.00
ND,OH,F06,T00,20.00,40.00,21.00
MA,OH,F05,T00,117.00,26.00,9.00
WA,UT,F06,T03,44.00,40.00,16.00
IN,MO,F01,T03,66.00,68.00,16.00
NC,NC,F06,T14,8.00,0.00,0.00
NJ,NJ,F03,T00,1340.00,1836.00,45.00
CA,PA,F08,T00,111.00,106.00,156.00
AZ,WA,F07,T00,118.00,128.00,96.00
FL,KY,F01,T14,0.00,0.00,0.00
NY,NY,F04,T03,2274.00,9916.00,298.00
ME,OR,F07,T03,4.00,4.00,8.00
IN,NY,F05,T03,112.00,80.00,28.00
FL,OH,F07,T00,181.00,340.00,182.00
AR,FL,F04,T03,12.00,36.00,20.00
LA,WY,F07,T00,0.00,0.00,0.00
NV,NV,F05,T03,1214.00,378.00,6.00
MI,OH,F05,T00,374.00,252.00,28.00
ME,VT,F07,T00,10.00,8.00,1.00
KY,OK,F08,T03,40.00,18.00,7.00
VT,ME,F07,T03,28.00,6.00,1.00
KS,CO,F04,T03,41.00,350.00,41.00
IL,PA,F06,T03,936.00,1308.00,461.00
MS,IL,F05,T00,195.00,130.00,53.00
CO,FL,F03,T03,26.00,156.00,158.00
NM,NM,F08,T00,668.00,844.00,58.00
OH,PA,F08,T03,190.00,530.00,85.00
PA,PA,F03,T03,2422.00,4720.00,109.00
IN,FL,F05,T03,82.00,88.00,52.00
NM,TX,F02,T00,31.00,382.00,12.00
VA,WA,F05,T03,6.00,0.00,2.00
MD,PA,F05,T03,303.00,200.00,20.00
IA,MD,F07,T00,42.00,90.00,46.00
NJ,GA,F05,T03,14.00,16.00,8.00
KY,SC,F04,T03,6.00,16.00,4.00
GA,OH,F07,T03,189.00,250.00,72.00
KS,KS,F07,T00,1360.00,3624.00,125.00
MN,IL,F05,T03,1610.00,796.00,181.00
OH,NC,F02,T00,199.00,2626.00,933.00
IN,TX,F07,T00,195.00,386.00,211.00
OR,PA,F07,T06,44.00,150.00,214.00
NM,OK,F07,T00,2.00,2.00,0.00
OH,TN,F07,T14,0.00,0.00,0.00
MT,UT,F07,T03,6.00,18.00,5.00
TN,AL,F06,T00,279.00,602.00,76.00
VA,VA,F09,T03,17810.00,572.00,5.00
GA,AL,F05,T03,1574.00,1076.00,125.00
NY,MA,F08,T00,122.00,208.00,32.00
WA,GA,F05,T00,26.00,6.00,9.00
WA,OR,F03,T00,33.00,100.00,18.00
MI,KY,F07,T00,99.00,148.00,28.00
TN,PA,F06,T03,430.00,622.00,301.00
CT,VA,F06,T03,66.00,64.00,13.00
FL,KY,F04,T00,2.00,2.00,1.00
LA,GA,F06,T00,0.00,0.00,0.00
KS,TX,F07,T03,501.00,1110.00,253.00
UT,IN,F06,T03,34.00,28.00,24.00
IN,OH,F03,T03,11.00,46.00,3.00
MS,TN,F07,T03,22.00,88.00,14.00
AR,MI,F04,T03,0.00,28.00,12.00
KY,MA,F08,T00,14.00,10.00,5.00
ND,IA,F03,T00,1.00,2.00,1.00
MO,OH,F07,T00,86.00,144.00,41.00
RI,TX,F05,T00,18.00,4.00,3.00
VA,AL,F07,T00,72.00,124.00,46.00
WI,WI,F04,T03,2490.00,10610.00,278.00
MN,SD,F05,T00,59.00,110.00,13.00
MS,WA,F05,T00,20.00,14.00,18.00
VA,AR,F05,T00,47.00,40.00,23.00
OR,WA,F07,T00,1244.00,2476.00,206.00
IA,IA,F06,T00,528.00,2280.00,56.00
TN,NY,F06,T00,106.00,132.00,58.00
MO,MA,F07,T00,52.00,62.00,37.00
CT,NV,F07,T00,2.00,2.00,3.00
MO,AR,F05,T00,516.00,584.00,51.00
MO,MD,F01,T03,2.00,0.00,0.00
TN,AZ,F07,T00,61.00,64.00,50.00
MO,KS,F05,T03,274.00,206.00,19.00
NH,FL,F07,T03,81.00,42.00,30.00
AR,LA,F05,T00,134.00,158.00,32.00
IL,SD,F07,T03,18.00,12.00,4.00
NJ,UT,F07,T00,18.00,12.00,12.00
TN,IN,F05,T03,61.00,104.00,17.00
IN,GA,F03,T00,172.00,1134.00,409.00
GA,KS,F07,T03,96.00,92.00,46.00
AR,OR,F05,T00,16.00,16.00,18.00
MA,AZ,F07,T03,2.00,0.00,0.00
NY,IL,F07,T00,497.00,760.00,273.00
SD,MN,F07,T00,134.00,342.00,36.00
MD,DE,F07,T03,1052.00,1114.00,41.00
CA,WA,F05,T03,714.00,400.00,188.00
IL,LA,F07,T00,142.00,230.00,97.00
CT,ME,F06,T03,19.00,18.00,2.00
